#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb              Phase    dmu/dP                     dmB/dP                     ds/dP                     dc/dP                      
Zeropoint     VEGAHST|UVOT|UVOT_v       5367.960090386694     All      2.1682192390861084         0.34157516952531           0.3800715195556497        -0.5780372219484282        
Zeropoint     VEGAHST|UVOT|UVOT_u       3446.9108371278107    All      -0.6054677742549399        0.15913689309758894        0.03206666963790757       0.2504878830921571         
Zeropoint     VEGAHST|UVOT|UVOT_b       4320.611419078757     All      -0.5765056774672817        0.5002218340278475         -0.40971651502377054      0.332441807471294          
Check         All|All|All               All                   All      0.986245787363887          1.0009338966507464         0.002421674169786725      0.004892468615022849       
Lambda        VEGAHST|UVOT|UVOT_v       5367.960090386694     All      0.0008677113324587442      2.8448242875238814e-05     -0.0010949794810965444    -0.00032223950439535246    
Lambda        VEGAHST|UVOT|UVOT_u       3446.9108371278107    All      -8.283434785936848e-05     -3.346927251655263e-05     -0.000501402699808293     -6.295470531244396e-06     
Lambda        VEGAHST|UVOT|UVOT_b       4320.611419078757     All      -0.00045765344538932495    -0.00011276437699873169    -0.002261808419518959     1.1407594435340673e-05     
MWEBV         All|All|All               All                   All      -1.4742068635526668        -3.8988336462262296        0.12218077680874592       -0.7843283440556237        
Redshift      All|All|All               All                   All      -0.1134899767509463        0.26124300214078744        -0.26562708177244465      0.11020914289541005        
