# %ECSV 1.0
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: spectrum, datatype: string, subtype: 'json[300]'}
# - {name: wavelengths, datatype: string, subtype: 'float64[300]'}
# - {name: SN redshift, datatype: float64}
# - {name: fluxerr, datatype: string, subtype: 'float64[300]'}
# - {name: spec_err, datatype: string, subtype: 'float64[300]'}
# schema: astropy-2.0
time spectrum wavelengths "SN redshift" fluxerr spec_err
56091.65904357184 [0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0] [1705.5878381405464,1719.3211643790664,1733.1650708207005,1747.120447852902,1761.1881930324807,1775.3692111433472,1789.6644142546882,1804.0747217796438,1818.6010605344247,1833.2443647979367,1848.0055763718553,1862.8856446412137,1877.8855266354487,1893.0061870899672,1908.2485985081812,1923.6137412240687,1939.102603465211,1954.716181416367,1970.4554792835302,1986.3215093585209,2002.3152920841,2018.4378561195847,2034.6902384070252,2051.0734842378797,2067.5886473202604,2084.2367898466887,2101.0189825624248,2117.9363048343203,2134.9898447202554,2152.1806990390996,2169.5099734412743,2186.9787824798464,2204.5882496822283,2222.3395076224215,2240.23369799388,2258.2719716829165,2276.4554888427474,2294.785418968088,2313.2629409703804,2331.8892432536204,2350.66552379078,2369.592990200868,2388.6728598265872,2407.906359812646,2427.2947271846606,2446.8392089287427,2466.5410620716752,2486.4015537617806,2506.4219613504024,2526.6035724740736,2546.9476851373192,2567.455607796153,2588.128659442219,2608.9681696876305,2629.9754788504893,2651.1519380410864,2672.498909248794,2694.01776542967,2715.7098905947687,2737.576679899135,2759.6195397315587,2781.839887805007,2804.239153247826,2826.8187766956366,2849.5802103840115,2872.524918241857,2895.654375985588,2918.970071214019,2942.4735035040626,2966.1661845071544,2990.0496380465,3014.1254002150604,3038.3950194743575,3062.8600567540716,3087.522085552417,3112.3826920373663,3137.44347514864,3162.7060467005726,3188.172031485752,3213.8430673795424,3239.7208054454063,3265.8069100411144,3292.1030589257703,3318.6109433677393,3345.3322682534003,3372.268752196824,3399.422127650281,3426.794141015692,3454.3865527569237,3482.2011375130432,3510.2396842124313,3538.503996187849,3566.9958912924326,3595.717202016587,3624.669775605872,3653.8554741797784,3683.2761748515304,3712.933769848775,3742.8301666353173,3772.9672880337725,3803.347072349262,3833.9714734940485,3864.842461113236,3895.962020711416,3927.332153780402,3958.9548779279294,3990.83222700743,4022.966251248854,4055.35901739052,4088.0126088120355,4120.929125668299,4154.110685024587,4187.559420992681,4221.277484868171,4255.267045268771,4289.530288273839,4324.069417564942,4358.886654567621,4393.984238594231,4429.364426987997,4465.029495268169,4500.981737276405,4537.223465324266,4573.757010341976,4610.584722028302,4647.708969001694,4685.132138952637,4722.85663879719,4760.884894831821,4799.219352889425,4837.862478496667,4876.816757032514,4916.0846938881305,4955.668814627966,4995.5716651522425,5035.795811860646,5076.343841817434,5117.218362917781,5158.422004055555,5199.9574152923515,5241.827268027978,5284.034255172229,5326.581091318123,5369.470512916459,5412.705278451829,5456.288168620047,5500.221986506981,5544.509557768824,5589.15373081384,5634.157376985585,5679.523390747534,5725.2546898692935,5771.354215614213,5817.824932928602,5864.669830632375,5911.8919216113345,5959.494243010896,6007.479856431473,6055.851848125349,6104.613329195188,6153.767435794146,6203.317329327555,6253.266196656251,6303.617250301546,6354.373728651869,6405.538896170995,6457.116043608064,6509.108488209168,6561.519573930764,6614.352671654687,6667.6111794050075,6721.298522566523,6775.418154105127,6829.973554789832,6884.968233416668,6940.40572703437,6996.289601171846,7052.62345006749,7109.410896900363,7166.655594023235,7224.361223197477,7282.531495829843,7341.170153211189,7400.280966757123,7459.867738250504,7519.934300086039,7580.484515516688,7641.522278902206,7703.051515959549,7765.076184015419,7827.600272260734,7890.6278020072405,7954.162826946114,8018.209433408692,8082.771740629302,8147.853901010189,8213.460100388558,8279.594558305815,8346.261528278957,8413.465298074141,8481.210189982428,8549.500561097795,8618.340803597395,8687.735345023988,8757.688648570766,8828.205213368337,8899.28957477418,8970.946304664245,9043.180011727092,9115.995341760221,9189.396977968949,9263.389641267546,9337.978090582905,9413.167123160623,9488.961574873538,9565.366320532718,9642.386274201024,9720.026389509185,9798.291659974333,9877.18711932124,9956.717841805994,10036.888942542437,10117.705577831057,10199.17294549072,10281.296285192882,10364.08087879867,10447.532050698514,10531.655168154628,10616.455641646235,10701.93892521752,10788.1105168284,10874.975958708143,10962.540837711855,11050.810785679781,11139.791479799502,11229.48864297108,11319.908044175187,11411.055498844054,11502.936869235586,11595.558064810311,11688.925042611558,11783.043807648472,11877.920413282356,11973.560961615887,12069.97160388568,12167.158540857832,12265.128023226764,12363.886352017265,12463.439878989733,12563.795007048662,12664.958190654483,12766.935936238711,12869.734802622397,12973.361401437935,13077.822397554315,13183.124509505842,13289.274509924133,13396.279225973823,13504.14553979156,13612.880388928736,13722.490766797577,13832.983723121048,13944.366364386155,14056.645854301103,14169.82941425596,14283.92432378714,14398.937921045632,14514.877603268917,14631.750827256723,14749.565109850633,14868.328028417587,14988.047221337125,15108.730388492779,15230.385291767181,15353.019755541398,15476.641667198048,15601.258977628699,15726.879701745125,15853.511918994922,15981.163773881026,16109.843476485597,16239.559302998081,16370.319596247478,16502.132766238894,16635.007290694444,16768.95171559859,16903.9746557477,17040.08479530413,17177.290888354753,17315.601759474055,17455.02630429162,17595.573490064326,17737.25235625296,17880.072015103786,18024.04165223452,18169.170527224996,18315.46797421294,18462.94340249419,18611.60629712774,18761.466219546022] 0.7055878381405465 [Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity] [0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
