#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb              Phase    dmu/dP                     dmB/dP                     ds/dP                     dc/dP                      
Zeropoint     AB|PS|PS_g                4060.7498160275554    All      -0.9308967008786302        0.5196999493255916         -0.4707860874117436       0.4514980313448902         
Zeropoint     AB|PS|PS_i                6246.094420263818     All      1.6816068092783922         -0.19550940782409043       -0.40775867893462925      -0.6296349042724844        
Zeropoint     AB|PS|PS_r                5156.876598630873     All      0.24285835649327236        0.6759950673647097         0.8761052489478625        0.1801834299600308         
Check         All|All|All               All                   All      0.9935684648930345         1.0001856088662109         -0.002439517398510338     0.002046557032436641       
Lambda        AB|PS|PS_g                4060.7498160275554    All      -0.0007752338589540604     0.000384373677277733       -0.0005733524405803315    0.0003521362383948821      
Lambda        AB|PS|PS_i                6246.094420263818     All      -0.00021097358187828624    -0.00012852663557188807    -0.001249803528341301     -2.8917308493928375e-05    
Lambda        AB|PS|PS_r                5156.876598630873     All      -0.00010774329595323513    3.1879397556724666e-05     -0.0009390818018268316    3.5727969575517473e-06     
MWEBV         All|All|All               All                   All      -0.5723181403893478        -3.222929951700948         0.02906841359542751       -0.8620942796902368        
Redshift      All|All|All               All                   All      6.573043577576593          -0.09213193357542337       1.4199724438080155        -2.1077000932737193        
