Salt2Model
BEGIN_OF_FITPARAMS Salt2Model
DayMax 54550.030575923025 0.062285057368658636
Redshift 0.0151 0 F
Color -0.043298678067101894 0.010882529369479114
X0 0.020194487677485974 0.0002056225585849742
X1 0.6957098218071495 0.06002077964498918
RestFrameMag_0_UX 14.416690028844735 0.0
RestFrameMag_0_B 14.880102160002563 0.011055088890400551
RestFrameMag_0_V 14.894644874691155 0.0
RestFrameMag_0_R 14.940135043871647 0.0
CovDayMaxDayMax 0.0038794283714170975 -1
CovDayMaxRestFrameMag_0_B -6.10765695600557e-05 -1
CovDayMaxX1 -0.0009698128049406647 -1
CovDayMaxColor -3.313960111601233e-05 -1
CovRestFrameMag_0_BDayMax -6.107656956005569e-05 -1
CovRestFrameMag_0_BRestFrameMag_0_B 0.00012221499037465768 -1
CovRestFrameMag_0_BX1 0.0002604818208836173 -1
CovRestFrameMag_0_BColor 8.132961074554506e-05 -1
CovX1DayMax -0.0009698128049406647 -1
CovX1RestFrameMag_0_B 0.0002604818208836173 -1
CovX1X1 0.003602493989192348 -1
CovX1Color 4.0574719335807996e-05 -1
CovColorDayMax -3.313960111601233e-05 -1
CovColorRestFrameMag_0_B 8.132961074554506e-05 -1
CovColorX1 4.057471933580799e-05 -1
CovColorColor 0.0001184294454775755 -1

dmu_estimate 0.029049844186724648
FirstPhase  -8.728771473772804
LastPhase  44.44825542013243
LatestNegPhase  -0.936435743299458
EarliestPosPhase  1.1421772012385996
NightsNegPhase  7
NightsPosPhase  19

salt3source   1
salt2_version   salt3-f22
