Salt2Model
BEGIN_OF_FITPARAMS Salt2Model
DayMax 54358.01201884519 0.28860854299026417
Redshift 0.182841 0 F
Color 0.060993442541972726 0.027516403254725187
X0 8.991594152956378e-05 2.941919292543521e-06
X1 -0.23565122512160555 0.2854303995347912
RestFrameMag_0_UX 20.456212034674586 0.0
RestFrameMag_0_B 20.75880313010265 0.03552371507271275
RestFrameMag_0_V 20.675533369508198 0.0
RestFrameMag_0_R 20.648325638021234 0.0
CovDayMaxDayMax 0.08329489108696317 -1
CovDayMaxRestFrameMag_0_B 0.00246823489842369 -1
CovDayMaxX1 0.018870737654069596 -1
CovDayMaxColor 0.0010398941464622319 -1
CovRestFrameMag_0_BDayMax 0.002468234898423686 -1
CovRestFrameMag_0_BRestFrameMag_0_B 0.0012619343325672788 -1
CovRestFrameMag_0_BX1 0.006188499132304031 -1
CovRestFrameMag_0_BColor 0.0005828881091574424 -1
CovX1DayMax 0.018870737654069658 -1
CovX1RestFrameMag_0_B 0.00618849913230403 -1
CovX1X1 0.08147051297859054 -1
CovX1Color 0.0010499386280404485 -1
CovColorDayMax 0.0010398941464622208 -1
CovColorRestFrameMag_0_B 0.000582888109157442 -1
CovColorX1 0.001049938628040444 -1
CovColorColor 0.0007571524480766508 -1

dmu_estimate 0.08462073561148956
FirstPhase  -9.786188376282318
LastPhase  43.41409974359106
LatestNegPhase  -8.089087920682422
EarliestPosPhase  0.32560264211985934
NightsNegPhase  2
NightsPosPhase  12

salt3source   1
salt2_version   salt3-f22
