object_id,mean,std,covariance,mean_blue,std_blue,covariance_blue
SN2008hs,"{'amplitude': 89.14820699624715, 'color': 0.10860991387913616, 's1': 1.482704449035591, 's2': 0.38811022124140315, 's3': -0.6852888984600344, 't0': 54813.36491215569}","{'amplitude': 0.1999259753112283, 'color': 0.023783146578296308, 's1': 0.07845452119955426, 's2': 0.2505345779871568, 's3': 0.35894410465350496, 't0': 0.08981305959919593}","[[ 0.00806639 -0.00445287  0.00094876 -0.0034019  -0.00178047  0.01729637]
 [-0.00445287  0.0399704  -0.0043107  -0.00111209 -0.00837336 -0.04340329]
 [ 0.00094876 -0.0043107   0.00056564 -0.00055173  0.00017445  0.00660537]
 [-0.0034019  -0.00111209 -0.00055173  0.00615511  0.0007172  -0.013783  ]
 [-0.00178047 -0.00837336  0.00017445  0.0007172   0.06276757  0.03325409]
 [ 0.01729637 -0.04340329  0.00660537 -0.013783    0.03325409  0.12884087]]","{'amplitude': 88.55040599680319, 'color': 0.15396237538807722, 's1': 1.567549790166541, 's2': 0.33831928723134796, 's3': -0.7519628580295178, 't0': 54813.26434431975}","{'amplitude': 0.415944299145456, 'color': 0.03561871769787555, 's1': 0.10868538614128456, 's2': 0.384170352422505, 's3': 0.2572168685226664, 't0': 0.09291912314530558}","[[ 8.63396345e-03  4.58299829e-03 -6.74605528e-05 -3.65144511e-03
   2.08686389e-03  9.86973391e-03]
 [ 4.58299829e-03  1.73009660e-01 -1.43429079e-02 -3.19198338e-02
   4.66688053e-02 -9.14261624e-04]
 [-6.74605528e-05 -1.43429079e-02  1.26869305e-03  2.20627323e-03
  -5.18530831e-03  6.67287350e-04]
 [-3.65144511e-03 -3.19198338e-02  2.20627323e-03  1.18125132e-02
  -1.74372247e-02 -1.20620641e-02]
 [ 2.08686389e-03  4.66688053e-02 -5.18530831e-03 -1.74372247e-02
   1.47586860e-01  5.62097379e-02]
 [ 9.86973391e-03 -9.14261624e-04  6.67287350e-04 -1.20620641e-02
   5.62097379e-02  6.61605175e-02]]"
SN2009an,"{'amplitude': 85.63196566609847, 'color': 0.08799480704926747, 's1': 0.5387363945734871, 's2': 0.5233750965668259, 's3': -0.7545660165547571, 't0': 54899.25577681385}","{'amplitude': 0.15028676871869928, 'color': 0.012612082252319095, 's1': 0.052020829700422266, 's2': 0.15255346838787837, 's3': 0.23037097658029795, 't0': 0.15427230047923796}","[[ 0.02379994 -0.00681961  0.00056861  0.00369012  0.00213741 -0.0065611 ]
 [-0.00681961  0.02258611 -0.00174136 -0.003456   -0.00280106  0.01308273]
 [ 0.00056861 -0.00174136  0.00015906  0.00024469 -0.00033834 -0.00077021]
 [ 0.00369012 -0.003456    0.00024469  0.00270617  0.00208399  0.00224834]
 [ 0.00213741 -0.00280106 -0.00033834  0.00208399  0.02327256  0.00249314]
 [-0.0065611   0.01308273 -0.00077021  0.00224834  0.00249314  0.05307079]]","{'amplitude': 85.15357910852343, 'color': 0.12239676839778456, 's1': 0.5955592989759176, 's2': 0.5103026526190986, 's3': -1.0305816222230932, 't0': 54899.1850035184}","{'amplitude': 0.43550238310142475, 'color': 0.032456484646268886, 's1': 0.1214942043653533, 's2': 0.5326367522235191, 's3': 0.539969630436405, 't0': 0.3414191604726632}","[[ 0.11656704 -0.06160837  0.00464747  0.00965402  0.13699224  0.09215478]
 [-0.06160837  0.18966233 -0.01384818 -0.0422243  -0.07126731  0.02853144]
 [ 0.00464747 -0.01384818  0.00105342  0.00303304  0.00521345 -0.00077779]
 [ 0.00965402 -0.0422243   0.00303304  0.01476084  0.00630056 -0.01237749]
 [ 0.13699224 -0.07126731  0.00521345  0.00630056  0.28370191  0.22161012]
 [ 0.09215478  0.02853144 -0.00077779 -0.01237749  0.22161012  0.2915672 ]]"
SN2009gf,"{'amplitude': 88.90291147708265, 'color': 0.06263690831085762, 's1': 1.6588477836575022, 's2': 0.7767943588325337, 's3': -0.6157440810337435, 't0': 55001.944398907566}","{'amplitude': 0.30894378394756966, 'color': 0.022615052768739725, 's1': 0.16233697431524408, 's2': 0.5357435190858941, 's3': 0.7182270638890554, 't0': 0.8899253629947061}","[[ 7.91967152e-01 -2.77167479e-02 -3.34726205e-03  7.87026619e-02
   2.74322433e-01 -5.74028558e-01]
 [-2.77167479e-02  9.54462616e-02 -6.04943163e-03 -4.09681009e-02
  -8.04588787e-02 -2.07483581e-02]
 [-3.34726205e-03 -6.04943163e-03  5.11440612e-04  1.91838331e-03
   7.55799698e-04  6.37135879e-03]
 [ 7.87026619e-02 -4.09681009e-02  1.91838331e-03  2.63532932e-02
   5.85675883e-02 -4.18680315e-02]
 [ 2.74322433e-01 -8.04588787e-02  7.55799698e-04  5.85675883e-02
   2.87021118e-01 -1.89196048e-01]
 [-5.74028558e-01 -2.07483581e-02  6.37135879e-03 -4.18680315e-02
  -1.89196048e-01  5.15850115e-01]]","{'amplitude': 88.63585880972394, 'color': 0.08668176325245303, 's1': 1.6770989871473851, 's2': -0.36800098597430514, 's3': -0.5589101939921624, 't0': 55001.47317766594}","{'amplitude': 0.7312714509893038, 'color': 0.056591578940341926, 's1': 0.2921118398701988, 's2': 0.8729780883150348, 's3': 0.34266229166557816, 't0': 1.1055865029014804}","[[ 1.22232152 -0.49750555  0.04061504  0.27897897  0.64109723 -0.2171765 ]
 [-0.49750555  0.53475794 -0.04069147 -0.18965132 -0.17031954  0.03593386]
 [ 0.04061504 -0.04069147  0.00320261  0.01457621  0.01150198 -0.00257621]
 [ 0.27897897 -0.18965132  0.01457621  0.08532933  0.11507946 -0.04216815]
 [ 0.64109723 -0.17031954  0.01150198  0.11507946  0.76209074 -0.14389064]
 [-0.2171765   0.03593386 -0.00257621 -0.04216815 -0.14389064  0.11741745]]"
SN2009ig,"{'amplitude': 82.51468538888207, 'color': 0.15760922046009665, 's1': -0.4410027206938222, 's2': -1.8938633273477266, 's3': -0.44868038008501754, 't0': 55081.1810222263}","{'amplitude': 0.09391833811786246, 'color': 0.010161671800368375, 's1': 0.11071604796378007, 's2': 0.09522367952701329, 's3': 0.0992088432124947, 't0': 0.03664502698060633}","[[ 1.34285800e-03 -1.10410734e-03  1.26424358e-04 -1.15901950e-03
  -4.07082154e-04  1.26341604e-03]
 [-1.10410734e-03  8.82065423e-03 -9.29611467e-04  4.04962883e-03
  -7.73747088e-04 -6.81947777e-03]
 [ 1.26424358e-04 -9.29611467e-04  1.03259574e-04 -5.92778149e-04
   5.13656507e-05  7.48730474e-04]
 [-1.15901950e-03  4.04962883e-03 -5.92778149e-04  1.22580433e-02
  -2.74363344e-03 -2.85051698e-03]
 [-4.07082154e-04 -7.73747088e-04  5.13656507e-05 -2.74363344e-03
   9.06754914e-03  1.91418742e-03]
 [ 1.26341604e-03 -6.81947777e-03  7.48730474e-04 -2.85051698e-03
   1.91418742e-03  9.84239457e-03]]","{'amplitude': 82.52671288307307, 'color': 0.14305601908553198, 's1': -1.0748683508097754, 's2': -1.0602569521450416, 's3': -0.6555758657323053, 't0': 55080.947687670385}","{'amplitude': 0.2603741070123281, 'color': 0.02665739408431969, 's1': 0.3527238377584729, 's2': 0.298558442519727, 's3': 0.16064444671655304, 't0': 0.13098634419983363}","[[ 1.71574224e-02 -6.68185710e-03  8.81209753e-04  3.01673274e-02
  -1.00254585e-02  1.60930061e-02]
 [-6.68185710e-03  6.77946756e-02 -6.89853172e-03 -4.54217111e-03
   5.98858814e-02 -5.35864430e-03]
 [ 8.81209753e-04 -6.89853172e-03  7.10616659e-04  8.02165547e-04
  -6.22555668e-03  7.75751113e-04]
 [ 3.01673274e-02 -4.54217111e-03  8.02165547e-04  1.24414106e-01
  -3.71625027e-02  3.50916903e-02]
 [-1.00254585e-02  5.98858814e-02 -6.22555668e-03 -3.71625027e-02
   8.91371436e-02 -9.74536940e-05]
 [ 1.60930061e-02 -5.35864430e-03  7.75751113e-04  3.50916903e-02
  -9.74536940e-05  2.58066383e-02]]"
SN2009jb,"{'amplitude': 89.1867694759097, 'color': 0.06825982197762076, 's1': -0.44087052241195024, 's2': 0.005605208570173786, 's3': -0.08357598523430483, 't0': 55075.937509197734}","{'amplitude': 0.2056713881131022, 'color': 0.023041887108105646, 's1': 0.2253766965055981, 's2': 0.2533596087845956, 's3': 0.44132335953739865, 't0': 0.3188147987582737}","[[ 0.10164288 -0.01361773  0.00192422  0.03493451 -0.02101349 -0.00152772]
 [-0.01361773  0.04230072 -0.00453812 -0.0072607   0.0231749  -0.01974437]
 [ 0.00192422 -0.00453812  0.00053093  0.00026285 -0.00357081  0.00149531]
 [ 0.03493451 -0.0072607   0.00026285  0.05079466  0.00204705  0.03955062]
 [-0.02101349  0.0231749  -0.00357081  0.00204705  0.06419109  0.01688483]
 [-0.00152772 -0.01974437  0.00149531  0.03955062  0.01688483  0.19476631]]","{'amplitude': 87.32614401941055, 'color': 0.24288901354241713, 's1': -0.16855102682999676, 's2': -0.43317043085041507, 's3': 0.8421684445171826, 't0': 55075.74318445065}","{'amplitude': 0.9131102194865561, 'color': 0.0883772388584581, 's1': 0.3442014151025727, 's2': 1.1429285948123638, 's3': 0.5844343942373106, 't0': 0.612115443646271}","[[ 0.37468532 -0.09770657  0.01269806  0.10881839 -0.21482971 -0.0823775 ]
 [-0.09770657  0.83377027 -0.07983846 -0.15198535  0.84809361 -0.131583  ]
 [ 0.01269806 -0.07983846  0.00781054  0.0136463  -0.08177892  0.0076258 ]
 [ 0.10881839 -0.15198535  0.0136463   0.11847461 -0.22902197  0.05606814]
 [-0.21482971  0.84809361 -0.08177892 -0.22902197  1.30628577 -0.03584719]
 [-0.0823775  -0.131583    0.0076258   0.05606814 -0.03584719  0.34156356]]"
SN2010Y,"{'amplitude': 87.2281903242701, 'color': -0.007118748515548533, 's1': 1.4733733197542527, 's2': -0.09450792709605225, 's3': -0.05606716666714256, 't0': 55248.26648340421}","{'amplitude': 1.4008640971287938, 'color': 0.11531570043620937, 's1': 0.7916406891313387, 's2': 0.2400993570129741, 's3': 0.5707981463642595, 't0': 0.2866888314472623}","[[ 0.08219049  0.23051426 -0.00866088 -0.17638572 -0.04350787  0.14796879]
 [ 0.23051426  1.96242022 -0.14279099 -0.73657005 -0.12538986  0.56386687]
 [-0.00866088 -0.14279099  0.01329771  0.02216478  0.00354645 -0.02428445]
 [-0.17638572 -0.73657005  0.02216478  0.62669498  0.11528378 -0.399906  ]
 [-0.04350787 -0.12538986  0.00354645  0.11528378  0.0576477  -0.09493541]
 [ 0.14796879  0.56386687 -0.02428445 -0.399906   -0.09493541  0.32581052]]","{'amplitude': 86.06950641287851, 'color': 0.14693431199404777, 's1': 1.3632441124646253, 's2': -0.5744025780942026, 's3': 0.33612850643379505, 't0': 55249.76967883241}","{'amplitude': 3.480636591059412, 'color': 0.43227812446201097, 's1': 0.6655852823245069, 's2': 0.2919740535517447, 's3': 0.34591439457165457, 't0': 6.785459019999575}","[[ 4.60424541e+01 -9.77584547e+00  1.74089016e+00 -1.85286727e+00
  -1.46546978e-02  9.26200296e-01]
 [-9.77584547e+00  1.21148311e+01 -1.45507884e+00  1.46096744e+00
   2.61897844e-01 -4.56314343e-01]
 [ 1.74089016e+00 -1.45507884e+00  1.86864377e-01 -2.15716056e-01
  -3.28999043e-02  7.79269857e-02]
 [-1.85286727e+00  1.46096744e+00 -2.15716056e-01  4.43003768e-01
   6.66452625e-02 -1.83312280e-01]
 [-1.46546978e-02  2.61897844e-01 -3.28999043e-02  6.66452625e-02
   8.52488479e-02 -5.95089118e-02]
 [ 9.26200296e-01 -4.56314343e-01  7.79269857e-02 -1.83312280e-01
  -5.95089118e-02  1.19656768e-01]]"
SN2010ev,"{'amplitude': 84.4704057208461, 'color': 0.25920479282332587, 's1': 0.4621846410323292, 's2': 0.916262990756507, 's3': -1.209144434830059, 't0': 55385.44367088004}","{'amplitude': 0.1812972651887302, 'color': 0.015030131312058952, 's1': 0.14727041061051255, 's2': 0.3872443996266012, 's3': 0.367061167430485, 't0': 0.13910973710472066}","[[ 1.93515190e-02 -4.31296964e-03 -9.75396143e-05  6.19102750e-03
   1.16860943e-02 -2.77830996e-04]
 [-4.31296964e-03  3.28686984e-02 -1.43270838e-03 -1.35216743e-02
  -3.71490724e-02 -1.22874620e-02]
 [-9.75396143e-05 -1.43270838e-03  2.25904847e-04 -5.43597781e-04
  -2.10208348e-03 -1.21988869e-03]
 [ 6.19102750e-03 -1.35216743e-02 -5.43597781e-04  2.16885738e-02
   4.59921045e-02  3.55705189e-02]
 [ 1.16860943e-02 -3.71490724e-02 -2.10208348e-03  4.59921045e-02
   1.49958225e-01  9.53028833e-02]
 [-2.77830996e-04 -1.22874620e-02 -1.21988869e-03  3.55705189e-02
   9.53028833e-02  1.34733901e-01]]","{'amplitude': 85.0317521158879, 'color': 0.20348990487291077, 's1': 0.3169874449116956, 's2': 0.9410189177854201, 's3': -1.5773772339529155, 't0': 55385.51316876801}","{'amplitude': 0.3498587497279779, 'color': 0.0312215022737653, 's1': 0.13371110663783017, 's2': 0.330354602388077, 's3': 0.6243853555265284, 't0': 0.21122676322536058}","[[ 4.46167455e-02 -1.50891357e-02  1.81087578e-04  2.07884007e-03
   3.39537254e-02 -1.90638039e-02]
 [-1.50891357e-02  1.22401145e-01 -9.77120396e-03  8.84195847e-03
  -2.46827828e-02  8.53550335e-02]
 [ 1.81087578e-04 -9.77120396e-03  9.74782204e-04 -4.17323398e-04
  -5.89841544e-04 -2.24020890e-03]
 [ 2.07884007e-03  8.84195847e-03 -4.17323398e-04  1.78786600e-02
  -4.77564389e-03  4.38519102e-02]
 [ 3.39537254e-02 -2.46827828e-02 -5.89841544e-04 -4.77564389e-03
   1.09134163e-01  1.62475810e-02]
 [-1.90638039e-02  8.53550335e-02 -2.24020890e-03  4.38519102e-02
   1.62475810e-02  3.89857072e-01]]"
SN2010gp,"{'amplitude': 88.05575291094132, 'color': 0.26653678499928085, 's1': 0.3643563659900297, 's2': 0.5594391228408969, 's3': -1.3197760122811473, 't0': 55407.12940408011}","{'amplitude': 0.169826366474483, 'color': 0.019875039398837974, 's1': 0.1029488277182366, 's2': 0.407421215250311, 's3': 0.6344013230663558, 't0': 0.27456447638425757}","[[ 7.53856517e-02 -5.67306560e-03 -3.56838353e-04  1.16033725e-02
   3.16631781e-02 -4.31574803e-02]
 [-5.67306560e-03  2.88409947e-02 -2.96531503e-03  1.71253924e-04
   4.67639678e-03  1.12695507e-02]
 [-3.56838353e-04 -2.96531503e-03  3.95017191e-04 -5.13434646e-04
  -2.26815286e-03  1.87018961e-04]
 [ 1.16033725e-02  1.71253924e-04 -5.13434646e-04  1.05984611e-02
   2.81788065e-02  2.66955635e-02]
 [ 3.16631781e-02  4.67639678e-03 -2.26815286e-03  2.81788065e-02
   1.65992047e-01  1.52626772e-01]
 [-4.31574803e-02  1.12695507e-02  1.87018961e-04  2.66955635e-02
   1.52626772e-01  4.02465039e-01]]","{'amplitude': 86.75040129738801, 'color': 0.3969102998473618, 's1': 0.44671997069608105, 's2': 0.6998073825669326, 's3': -0.5705539226517892, 't0': 55406.992248530354}","{'amplitude': 0.6201582766255235, 'color': 0.06586970923957478, 's1': 0.14058566992426774, 's2': 0.46548020378756005, 's3': 0.6363605080138793, 't0': 0.4179986134945719}","[[ 1.74722841e-01  3.88220745e-02 -6.67265622e-03  3.32854825e-02
   9.52242687e-02 -8.56090740e-02]
 [ 3.88220745e-02  3.84596288e-01 -4.01326372e-02 -1.05590353e-02
   8.67465271e-02 -9.72062494e-02]
 [-6.67265622e-03 -4.01326372e-02  4.33881860e-03  6.64533210e-05
  -1.26055389e-02  1.20059984e-02]
 [ 3.32854825e-02 -1.05590353e-02  6.64533210e-05  1.97643306e-02
   2.09405500e-02 -8.23490429e-03]
 [ 9.52242687e-02  8.67465271e-02 -1.26055389e-02  2.09405500e-02
   2.16671820e-01  8.28395699e-02]
 [-8.56090740e-02 -9.72062494e-02  1.20059984e-02 -8.23490429e-03
   8.28395699e-02  4.04954696e-01]]"
SN2010kg,"{'amplitude': 87.48105850028395, 'color': 0.2150370627563682, 's1': 0.4848571514936398, 's2': 0.6640981009998079, 's3': -1.4585934228125899, 't0': 55544.23267531248}","{'amplitude': 0.30666393138091874, 'color': 0.022497788765716016, 's1': 0.22115971813820975, 's2': 0.8285289247181661, 's3': 0.4486326130943053, 't0': 0.15984251561805518}","[[ 2.55496298e-02  2.22942445e-02  1.35336848e-03 -1.81883644e-02
  -7.31523537e-02  4.89156345e-02]
 [ 2.22942445e-02  9.40427668e-02 -1.08075576e-03 -5.20478398e-02
  -1.90834175e-01  6.14187803e-02]
 [ 1.35336848e-03 -1.08075576e-03  5.06150499e-04 -1.28964834e-03
  -8.52220757e-03  5.74206345e-03]
 [-1.81883644e-02 -5.20478398e-02 -1.28964834e-03  4.89116209e-02
   1.39630286e-01 -5.52509913e-02]
 [-7.31523537e-02 -1.90834175e-01 -8.52220757e-03  1.39630286e-01
   6.86460179e-01 -2.20345098e-01]
 [ 4.89156345e-02  6.14187803e-02  5.74206345e-03 -5.52509913e-02
  -2.20345098e-01  2.01271222e-01]]","{'amplitude': 86.47516579978694, 'color': 0.31442280069063006, 's1': 0.7144065590243067, 's2': 0.6514139212057266, 's3': -1.4042172197870602, 't0': 55544.118948304225}","{'amplitude': 0.7360885924699058, 'color': 0.07365315817234007, 's1': 0.192506267215529, 's2': 0.5333766228648448, 's3': 0.4743838116440436, 't0': 0.1661404075262887}","[[ 0.02760264  0.04314384 -0.0034928  -0.01558564  0.03108233  0.04763344]
 [ 0.04314384  0.54182642 -0.05282917 -0.11132942  0.13281469 -0.02945999]
 [-0.0034928  -0.05282917  0.00542479  0.01010591 -0.0178109   0.00562628]
 [-0.01558564 -0.11132942  0.01010591  0.03705866 -0.0408803  -0.02110199]
 [ 0.03108233  0.13281469 -0.0178109  -0.0408803   0.28449062  0.10309432]
 [ 0.04763344 -0.02945999  0.00562628 -0.02110199  0.10309432  0.22504   ]]"
SN2010ko,"{'amplitude': 85.37415865868306, 'color': 0.3708119723954516, 's1': 1.5667559062413121, 's2': 1.290609685082823, 's3': -1.0444507672840055, 't0': 55545.58827399931}","{'amplitude': 0.44541697425333665, 'color': 0.04182415943237865, 's1': 0.08838293078973418, 's2': 0.18762863675376498, 's3': 0.19131206358184907, 't0': 0.12690875987488084}","[[ 1.61058333e-02 -1.21817516e-02  1.63067392e-03 -8.16751282e-05
  -1.11169231e-02  9.85012780e-04]
 [-1.21817516e-02  1.98396281e-01 -1.79489960e-02 -1.95058939e-02
  -2.95059565e-02 -5.09395979e-02]
 [ 1.63067392e-03 -1.79489960e-02  1.74926031e-03  1.11861056e-03
   1.13267988e-03  5.12977607e-03]
 [-8.16751282e-05 -1.95058939e-02  1.11861056e-03  7.81154245e-03
   8.43370701e-03  2.14707803e-03]
 [-1.11169231e-02 -2.95059565e-02  1.13267988e-03  8.43370701e-03
   3.52045053e-02  1.22266650e-02]
 [ 9.85012780e-04 -5.09395979e-02  5.12977607e-03  2.14707803e-03
   1.22266650e-02  3.66003057e-02]]","{'amplitude': 85.09200479189319, 'color': 0.4114623495440057, 's1': 1.326395895348616, 's2': 1.0529401717957032, 's3': -0.8678560375097865, 't0': 55545.43082005303}","{'amplitude': 1.8949561886384283, 'color': 0.16323266286714597, 's1': 0.5099910006296035, 's2': 0.3058834661001366, 's3': 0.49237040281282607, 't0': 0.22308875611234408}","[[ 4.97685931e-02 -1.60685935e-01  1.42615053e-02  2.93647566e-02
  -4.64456530e-03  1.37100656e-02]
 [-1.60685935e-01  3.59085896e+00 -3.07153847e-01 -8.22416695e-01
  -5.21076854e-02 -6.53775506e-01]
 [ 1.42615053e-02 -3.07153847e-01  2.66449022e-02  6.60856203e-02
  -3.27423785e-04  5.42617607e-02]
 [ 2.93647566e-02 -8.22416695e-01  6.60856203e-02  2.60090821e-01
   5.81713137e-02  2.08058294e-01]
 [-4.64456530e-03 -5.21076854e-02 -3.27423785e-04  5.81713137e-02
   9.35646948e-02  3.01711882e-02]
 [ 1.37100656e-02 -6.53775506e-01  5.42617607e-02  2.08058294e-01
   3.01711882e-02  2.42428614e-01]]"
SN2011B,"{'amplitude': 81.47294576258047, 'color': 0.10270161598113464, 's1': 0.6609120667114073, 's2': -1.2796961424785755, 's3': 0.30188977762028824, 't0': 55584.24702057017}","{'amplitude': 0.1952762330826294, 'color': 0.013551394900583776, 's1': 0.17591170953171867, 's2': 0.8467938957001678, 's3': 0.15048045769373267, 't0': 0.06598214124959487}","[[ 4.35364296e-03  5.78015063e-03 -3.27828920e-04 -5.54390420e-03
  -2.49396518e-02  2.14992562e-04]
 [ 5.78015063e-03  3.81328072e-02 -2.51707280e-03 -3.07295458e-02
  -1.21086598e-01 -1.53059390e-02]
 [-3.27828920e-04 -2.51707280e-03  1.83640304e-04  1.75336332e-03
   5.79789662e-03  1.26965587e-03]
 [-5.54390420e-03 -3.07295458e-02  1.75336332e-03  3.09449296e-02
   1.35702198e-01  1.02942686e-02]
 [-2.49396518e-02 -1.21086598e-01  5.79789662e-03  1.35702198e-01
   7.17059902e-01  1.11303799e-02]
 [ 2.14992562e-04 -1.53059390e-02  1.26965587e-03  1.02942686e-02
   1.11303799e-02  2.26443681e-02]]","{'amplitude': 81.22157628523055, 'color': 0.11685244795819996, 's1': 0.6936877483727292, 's2': -1.2294823425253012, 's3': 0.3110594683354608, 't0': 55584.138313725925}","{'amplitude': 0.2703438563790732, 'color': 0.02527775673743335, 's1': 0.11348093788751915, 's2': 0.8288003539207347, 's3': 0.2269680529564176, 't0': 0.10678249634792586}","[[ 1.14025015e-02 -5.87043702e-03  3.70997447e-04  6.69784488e-03
   4.46173458e-02  1.91484551e-03]
 [-5.87043702e-03  7.30858007e-02 -6.69734773e-03 -1.18281922e-02
   3.72105832e-02 -4.75216951e-02]
 [ 3.70997447e-04 -6.69734773e-03  6.38964986e-04  6.08684338e-04
  -6.62282765e-03  4.87867093e-03]
 [ 6.69784488e-03 -1.18281922e-02  6.08684338e-04  1.28779233e-02
   7.17355502e-02 -2.04591205e-03]
 [ 4.46173458e-02  3.72105832e-02 -6.62282765e-03  7.17355502e-02
   6.86910027e-01 -9.40788767e-02]
 [ 1.91484551e-03 -4.75216951e-02  4.87867093e-03 -2.04591205e-03
  -9.40788767e-02  5.15144971e-02]]"
SN2011aa,"{'amplitude': 88.3601309833751, 'color': -0.20697659292853504, 's1': -2.2879680323665132, 's2': -3.369497433625962, 's3': 0.7384449778699405, 't0': 55611.326208382336}","{'amplitude': 0.9342446487287863, 'color': 0.09505464758882921, 's1': 1.3088570419938168, 's2': 1.478724766056477, 's3': 1.6574804621163515, 't0': 1.6195133083274884}","[[ 2.62282336 -1.12118522  0.10457423 -0.58782955  1.50995809  1.50314821]
 [-1.12118522  0.87281306 -0.08825373  0.83803489 -0.9971788  -1.42722108]
 [ 0.10457423 -0.08825373  0.00903539 -0.08968815  0.0973635   0.14720126]
 [-0.58782955  0.83803489 -0.08968815  1.71310676 -0.1795814  -1.42952381]
 [ 1.50995809 -0.9971788   0.0973635  -0.1795814   2.18662693  1.76043824]
 [ 1.50314821 -1.42722108  0.14720126 -1.42952381  1.76043824  2.74724148]]","{'amplitude': 87.3774559275486, 'color': -0.12505887521503947, 's1': -2.464206136830345, 's2': -0.8567706243255576, 's3': 2.94677628128751, 't0': 55611.74308932694}","{'amplitude': 0.9661102152916574, 'color': 0.053067767673033235, 's1': 1.1943883457237259, 's2': 1.1655175236833304, 's3': 0.9389258981317107, 't0': 3.824740838779042}","[[ 1.46286425e+01  3.48365403e+00 -9.64534704e-02 -1.98175654e+00
  -3.47670592e-01  2.63712032e+00]
 [ 3.48365403e+00  9.33368948e-01 -3.52199140e-02 -2.85335970e-01
   9.15369161e-02  7.47466193e-01]
 [-9.64534704e-02 -3.52199140e-02  2.81618797e-03 -3.25655989e-02
  -4.54593647e-02 -3.76266256e-02]
 [-1.98175654e+00 -2.85335970e-01 -3.25655989e-02  1.42656352e+00
   1.22187590e+00  1.32823021e-03]
 [-3.47670592e-01  9.15369161e-02 -4.54593647e-02  1.22187590e+00
   1.35843110e+00  3.40844737e-01]
 [ 2.63712032e+00  7.47466193e-01 -3.76266256e-02  1.32823021e-03
   3.40844737e-01  8.81581842e-01]]"
SN2011ao,"{'amplitude': 85.57974437074522, 'color': 0.03585860007182597, 's1': -0.5243063182275367, 's2': 0.3273601420076236, 's3': 0.5382248902308253, 't0': 55640.35742560313}","{'amplitude': 0.08752318028256431, 'color': 0.011321596065829059, 's1': 0.08292269701597292, 's2': 0.10992898144095839, 's3': 0.10732568867843442, 't0': 0.06579668352676181}","[[ 4.32920356e-03 -6.00169275e-05 -6.30984271e-05  1.38715195e-03
   1.02741845e-03  3.80326476e-03]
 [-6.00169275e-05  7.66030709e-03 -9.16550881e-04  1.72135998e-03
   4.93800880e-03  5.02045668e-04]
 [-6.30984271e-05 -9.16550881e-04  1.28178537e-04 -4.48643424e-04
  -9.34473490e-04 -3.50877785e-04]
 [ 1.38715195e-03  1.72135998e-03 -4.48643424e-04  6.87617368e-03
   4.28096602e-03  5.98119819e-03]
 [ 1.02741845e-03  4.93800880e-03 -9.34473490e-04  4.28096602e-03
   1.20843810e-02  5.64017088e-03]
 [ 3.80326476e-03  5.02045668e-04 -3.50877785e-04  5.98119819e-03
   5.64017088e-03  1.15188035e-02]]","{'amplitude': 84.81699816116057, 'color': 0.10766803965235588, 's1': -0.5029422719826747, 's2': -0.1919959419175045, 's3': 0.09988807545629591, 't0': 55640.276335385824}","{'amplitude': 0.22766972010110678, 'color': 0.022950954224684617, 's1': 0.0929497162126104, 's2': 0.18432265253389413, 's3': 0.12508461280418198, 't0': 0.08141336606332268}","[[ 0.00662814 -0.00789889  0.00082208  0.00231947 -0.00744499  0.00303549]
 [-0.00789889  0.0518335  -0.00518492 -0.01065772  0.03180855 -0.00280183]
 [ 0.00082208 -0.00518492  0.00052675  0.00099379 -0.00335877  0.0002803 ]
 [ 0.00231947 -0.01065772  0.00099379  0.00863965 -0.01048925 -0.00037718]
 [-0.00744499  0.03180855 -0.00335877 -0.01048925  0.03397484  0.00236133]
 [ 0.00303549 -0.00280183  0.0002803  -0.00037718  0.00236133  0.01564616]]"
