object_id,mean,std,covariance,mean_blue,std_blue,covariance_blue
SN2005jh,"{'amplitude': 98.248565451926, 'color': -0.046138621318318536, 's1': 1.0065422271643243, 's2': -1.7160100639998945, 's3': 0.5853299471925761, 't0': 53680.85414855341}","{'amplitude': 0.09578077855462928, 'color': 0.010839244295411216, 's1': 0.07538087841972438, 's2': 0.7633268078346368, 's3': 0.5758215125834532, 't0': 0.16161353350163207}","[[ 2.61189342e-02  6.89581788e-04 -4.59800899e-04 -4.37733828e-03
  -8.31553004e-02  4.81799741e-02]
 [ 6.89581788e-04  9.17395754e-03 -8.19437467e-04 -3.89691407e-03
   2.15091973e-03 -4.88365692e-04]
 [-4.59800899e-04 -8.19437467e-04  1.17489217e-04  2.12415559e-04
   3.21607867e-03 -2.71572043e-03]
 [-4.37733828e-03 -3.89691407e-03  2.12415559e-04  5.68227683e-03
   1.04718498e-02 -8.73004579e-03]
 [-8.31553004e-02  2.15091973e-03  3.21607867e-03  1.04718498e-02
   5.82667816e-01 -4.08280978e-01]
 [ 4.81799741e-02 -4.88365692e-04 -2.71572043e-03 -8.73004579e-03
  -4.08280978e-01  3.31570414e-01]]","{'amplitude': 98.01835840946106, 'color': -0.016878255615452288, 's1': 1.071310287047291, 's2': -1.3997350107844897, 's3': 0.3783300352232458, 't0': 53680.800818906726}","{'amplitude': 0.12084502358301163, 'color': 0.012055119056406154, 's1': 0.10227881123117913, 's2': 0.7127228762496371, 's3': 0.47984254748613203, 't0': 0.186246104426349}","[[ 3.46876114e-02  6.59368584e-03 -1.11229367e-03 -8.70451183e-03
  -5.29983339e-02  5.55869244e-02]
 [ 6.59368584e-03  1.46035197e-02 -9.96274738e-04 -8.45133943e-03
   2.81827142e-02  2.16105034e-03]
 [-1.11229367e-03 -9.96274738e-04  1.45325895e-04  2.14493411e-04
   2.72298894e-03 -2.68672320e-03]
 [-8.70451183e-03 -8.45133943e-03  2.14493411e-04  1.04609552e-02
  -2.38222803e-02 -5.73819908e-03]
 [-5.29983339e-02  2.81827142e-02  2.72298894e-03 -2.38222803e-02
   5.07973898e-01 -2.17071885e-01]
 [ 5.55869244e-02  2.16105034e-03 -2.68672320e-03 -5.73819908e-03
  -2.17071885e-01  2.30248870e-01]]"
SN2005jk,"{'amplitude': 100.18768878553999, 'color': 0.08375246015248129, 's1': 0.11733821764615811, 's2': 0.7668940124589074, 's3': -1.2883380085849006, 't0': 53673.78838543191}","{'amplitude': 0.2718244878869156, 'color': 0.020595798315823893, 's1': 0.3005814882202503, 's2': 0.7016758754282809, 's3': 0.8556715822321548, 't0': 0.3456800127603136}","[[ 1.19494671e-01 -1.08484895e-02  1.53484791e-03 -3.51248864e-02
   2.22676848e-02 -1.50557079e-02]
 [-1.08484895e-02  7.38885522e-02 -4.32848035e-03  1.72735241e-02
  -1.03120816e-01  7.71919130e-02]
 [ 1.53484791e-03 -4.32848035e-03  4.24186908e-04 -1.09497146e-03
   5.15176402e-03  1.74832411e-03]
 [-3.51248864e-02  1.72735241e-02 -1.09497146e-03  9.03492311e-02
  -2.43170614e-02  8.23307483e-02]
 [ 2.22676848e-02 -1.03120816e-01  5.15176402e-03 -2.43170614e-02
   4.92349034e-01  1.33819308e-01]
 [-1.50557079e-02  7.71919130e-02  1.74832411e-03  8.23307483e-02
   1.33819308e-01  7.32173857e-01]]","{'amplitude': 100.36617266892404, 'color': 0.07283696426470913, 's1': 0.10448280594485951, 's2': -0.5172478412002878, 's3': -1.6219707129417482, 't0': 53673.75502174286}","{'amplitude': 0.24818317224957953, 'color': 0.02279035393241323, 's1': 0.44408882075145245, 's2': 0.9737870497824507, 's3': 0.8936303029052458, 't0': 0.3969450317208571}","[[ 1.57565358e-01  1.75838678e-02  2.23376772e-03 -5.22438960e-02
   3.91386762e-03  9.02023091e-02]
 [ 1.75838678e-02  6.15948870e-02 -3.88105041e-03 -1.53738593e-02
  -1.00121734e-01  7.19843393e-02]
 [ 2.23376772e-03 -3.88105041e-03  5.19400232e-04 -2.90730200e-03
   8.60409628e-03  3.73088210e-03]
 [-5.22438960e-02 -1.53738593e-02 -2.90730200e-03  1.97214881e-01
  -4.28308092e-02 -9.85746159e-03]
 [ 3.91386762e-03 -1.00121734e-01  8.60409628e-03 -4.28308092e-02
   9.48261218e-01  1.65469942e-01]
 [ 9.02023091e-02  7.19843393e-02  3.73088210e-03 -9.85746159e-03
   1.65469942e-01  7.98575118e-01]]"
SN2005jl,"{'amplitude': 100.67659490068893, 'color': -0.019666121313825283, 's1': -0.2075586138989986, 's2': -0.4868457882487095, 's3': 0.10473368010639235, 't0': 53681.27507714503}","{'amplitude': 0.17849280063961181, 'color': 0.019394976629616104, 's1': 0.27298858761027806, 's2': 0.5521649660038762, 's3': 0.8548850022373854, 't0': 0.2422291784331024}","[[ 5.86749749e-02 -4.59634002e-03  1.72789188e-04 -3.05659773e-02
   1.37142068e-02  9.77177193e-02]
 [-4.59634002e-03  3.18596799e-02 -3.28371729e-03 -4.35601945e-03
  -1.04572640e-02 -3.90323653e-02]
 [ 1.72789188e-04 -3.28371729e-03  3.76165118e-04 -9.36617541e-05
   7.61849951e-04  3.94158079e-03]
 [-3.05659773e-02 -4.35601945e-03 -9.36617541e-05  7.45227690e-02
  -1.55432640e-02 -1.87981702e-02]
 [ 1.37142068e-02 -1.04572640e-02  7.61849951e-04 -1.55432640e-02
   3.04886150e-01  5.29776666e-02]
 [ 9.77177193e-02 -3.90323653e-02  3.94158079e-03 -1.87981702e-02
   5.29776666e-02  7.30828367e-01]]","{'amplitude': 100.62012442415086, 'color': -0.015865458753854894, 's1': -0.2509071357045992, 's2': -0.4610245456606463, 's3': 0.0716609446309874, 't0': 53681.32883226174}","{'amplitude': 0.1855448673678562, 'color': 0.019403334946453337, 's1': 0.33016982181319476, 's2': 0.8622878723327885, 's3': 0.9452391502409949, 't0': 0.2526336867327108}","[[ 6.38237797e-02 -9.15610052e-03  2.52493010e-04 -4.78689160e-02
   6.28541902e-02  6.22558285e-02]
 [-9.15610052e-03  3.44268978e-02 -3.24075970e-03  6.10193139e-03
  -6.26133363e-02 -3.34208283e-02]
 [ 2.52493010e-04 -3.24075970e-03  3.76489407e-04 -5.38885760e-04
   3.29087522e-03  3.54544915e-03]
 [-4.78689160e-02  6.10193139e-03 -5.38885760e-04  1.09012111e-01
  -8.49056593e-02  3.60315997e-02]
 [ 6.28541902e-02 -6.26133363e-02  3.29087522e-03 -8.49056593e-02
   7.43540375e-01 -2.85378369e-02]
 [ 6.22558285e-02 -3.34208283e-02  3.54544915e-03  3.60315997e-02
  -2.85378369e-02  8.93477051e-01]]"
SN2005kn,"{'amplitude': 100.72037915073328, 'color': 0.09901338142339468, 's1': 1.5516463280393145, 's2': 0.557671356317514, 's3': -0.17775539116953343, 't0': 53675.63499330863}","{'amplitude': 0.30797870872922206, 'color': 0.03034090894130212, 's1': 0.377001764672484, 's2': 1.1041950322312624, 's3': 1.0254663784139013, 't0': 0.823204387116885}","[[ 6.77665463e-01  9.92840575e-02  5.33271429e-07 -2.42057696e-01
  -2.45388099e-01 -6.32665016e-01]
 [ 9.92840575e-02  9.48508850e-02 -6.85395193e-03 -3.75466720e-02
  -1.12793690e-01 -9.34969282e-02]
 [ 5.33271429e-07 -6.85395193e-03  9.20570755e-04 -1.94938933e-03
   2.60144004e-04  3.64559698e-03]
 [-2.42057696e-01 -3.75466720e-02 -1.94938933e-03  1.42130331e-01
   8.27035584e-03  2.15038893e-01]
 [-2.45388099e-01 -1.12793690e-01  2.60144004e-04  8.27035584e-03
   1.21924667e+00  2.73391220e-01]
 [-6.32665016e-01 -9.34969282e-02  3.64559698e-03  2.15038893e-01
   2.73391220e-01  1.05158129e+00]]","{'amplitude': 100.69997426722597, 'color': 0.10743429764813836, 's1': 1.5474771931748486, 's2': -0.09829090631447095, 's3': 0.0047328805122181785, 't0': 53675.74750751367}","{'amplitude': 0.37482359626501466, 'color': 0.03325702294302735, 's1': 0.40963219698258985, 's2': 1.1494835095427711, 's3': 1.0322659391565807, 't0': 0.8990698582251705}","[[ 8.08326610e-01  1.64690073e-01 -4.76485203e-03 -2.74783297e-01
  -4.62560877e-01 -6.73387916e-01]
 [ 1.64690073e-01  1.40492728e-01 -9.89052525e-03 -7.37089370e-02
  -1.42348656e-01 -1.45725311e-01]
 [-4.76485203e-03 -9.89052525e-03  1.10602958e-03 -3.99581124e-04
   6.09578065e-03  9.23956466e-03]
 [-2.74783297e-01 -7.37089370e-02 -3.99581124e-04  1.67798537e-01
   7.91775944e-02  1.64156261e-01]
 [-4.62560877e-01 -1.42348656e-01  6.09578065e-03  7.91775944e-02
   1.32131234e+00  4.35257973e-01]
 [-6.73387916e-01 -1.45725311e-01  9.23956466e-03  1.64156261e-01
   4.35257973e-01  1.06557297e+00]]"
SN2005ko,"{'amplitude': 99.33597872287051, 'color': 0.20504653403589387, 's1': 0.2155632787756486, 's2': 1.2804569081650803, 's3': -0.3699845618433941, 't0': 53684.496566294925}","{'amplitude': 0.5642334505732681, 'color': 0.05103052356093666, 's1': 0.6981327202225678, 's2': 1.2707585763782823, 's3': 1.5246835111793273, 't0': 0.43193350658752044}","[[ 0.18656655 -0.06836556  0.00990223 -0.22479262  0.19641972 -0.08405665]
 [-0.06836556  0.31835939 -0.02521684  0.17348565 -0.53037942  0.39905334]
 [ 0.00990223 -0.02521684  0.00260411 -0.02406046  0.03738131 -0.0383062 ]
 [-0.22479262  0.17348565 -0.02406046  0.4873893  -0.42594775  0.31417809]
 [ 0.19641972 -0.53037942  0.03738131 -0.42594775  1.61482736  0.07491998]
 [-0.08405665  0.39905334 -0.0383062   0.31417809  0.07491998  2.32465981]]","{'amplitude': 99.4796842099563, 'color': 0.18390185843048842, 's1': 0.734661969426014, 's2': 0.7668241544688994, 's3': 0.6720497323530261, 't0': 53684.15928927272}","{'amplitude': 0.4487591062555193, 'color': 0.03454126576326281, 's1': 0.6796513397436797, 's2': 1.0988416049613585, 's3': 1.3008699050390087, 't0': 0.6148802175764431}","[[ 3.78077682e-01  6.99019025e-02  1.42424690e-03 -3.12423364e-01
   1.06876487e-01 -4.36546817e-01]
 [ 6.99019025e-02  2.01384735e-01 -1.19077470e-02 -6.71461138e-02
  -3.04961972e-01 -1.23906514e-01]
 [ 1.42424690e-03 -1.19077470e-02  1.19309904e-03 -6.45289512e-03
   1.53929741e-02 -5.84255610e-03]
 [-3.12423364e-01 -6.71461138e-02 -6.45289512e-03  4.61925944e-01
  -8.46484280e-02  5.83752932e-01]
 [ 1.06876487e-01 -3.04961972e-01  1.53929741e-02 -8.46484280e-02
   1.20745287e+00 -3.25752319e-02]
 [-4.36546817e-01 -1.23906514e-01 -5.84255610e-03  5.83752932e-01
  -3.25752319e-02  1.69226251e+00]]"
SN2005kp,"{'amplitude': 98.53638141080299, 'color': -0.08904152705589635, 's1': -0.1697486298578235, 's2': -0.3397301163898206, 's3': -0.9124924465201444, 't0': 53690.624446052505}","{'amplitude': 0.08591926380944254, 'color': 0.011068087146153635, 's1': 0.14712010175588372, 's2': 0.20454122791621188, 's3': 0.3455859596768601, 't0': 0.07905593572061778}","[[ 6.24984097e-03 -7.62578976e-04  7.77089284e-05 -5.57994767e-03
  -5.34679171e-03 -1.10416783e-02]
 [-7.62578976e-04  7.38211989e-03 -9.07642465e-04  4.09336409e-03
  -2.94025601e-03 -1.20886905e-03]
 [ 7.77089284e-05 -9.07642465e-04  1.22502553e-04 -7.24480125e-04
   3.49840808e-04  6.59749487e-04]
 [-5.57994767e-03  4.09336409e-03 -7.24480125e-04  2.16443243e-02
   2.86161579e-04 -1.69413290e-04]
 [-5.34679171e-03 -2.94025601e-03  3.49840808e-04  2.86161579e-04
   4.18371139e-02  3.66434151e-02]
 [-1.10416783e-02 -1.20886905e-03  6.59749487e-04 -1.69413290e-04
   3.66434151e-02  1.19429656e-01]]","{'amplitude': 98.53313015600264, 'color': -0.08540243515487082, 's1': -0.25617577274963854, 's2': -0.49690680263121184, 's3': -0.27037417424901083, 't0': 53690.55792967247}","{'amplitude': 0.08973809808019186, 'color': 0.01196731480214324, 's1': 0.1359000029372397, 's2': 0.25632422534099397, 's3': 0.47720134029940026, 't0': 0.08002574570151597}","[[ 6.40411998e-03  2.88426090e-05 -9.78174410e-06 -3.75669701e-03
   4.31817649e-03 -1.26823702e-02]
 [ 2.88426090e-05  8.05292625e-03 -1.03010302e-03  4.15841371e-03
  -2.71877434e-04 -1.75167328e-02]
 [-9.78174410e-06 -1.03010302e-03  1.43216624e-04 -8.14622211e-04
   1.48351361e-04  2.63879444e-03]
 [-3.75669701e-03  4.15841371e-03 -8.14622211e-04  1.84688108e-02
  -6.19648990e-03 -1.93515912e-02]
 [ 4.31817649e-03 -2.71877434e-04  1.48351361e-04 -6.19648990e-03
   6.57021085e-02  6.18483248e-03]
 [-1.26823702e-02 -1.75167328e-02  2.63879444e-03 -1.93515912e-02
   6.18483248e-03  2.27721119e-01]]"
SN2005kt,"{'amplitude': 94.6616811146493, 'color': 0.04764824364151354, 's1': 0.8787621207724238, 's2': 0.4980677575846256, 's3': 0.40937057507567787, 't0': 53694.57708694323}","{'amplitude': 0.062337959894641026, 'color': 0.010889717706298355, 's1': 0.16221424747333169, 's2': 0.1563826557367884, 's3': 0.13921840020503837, 't0': 0.13049192670335297}","[[ 0.01702814  0.00042473  0.0006911  -0.01290376 -0.00787157 -0.00635127]
 [ 0.00042473  0.00388602 -0.00038034 -0.0005984  -0.00305224 -0.00184282]
 [ 0.0006911  -0.00038034  0.00011859 -0.00129256 -0.00066579 -0.00072467]
 [-0.01290376 -0.0005984  -0.00129256  0.02631346  0.01303409  0.01564681]
 [-0.00787157 -0.00305224 -0.00066579  0.01303409  0.02445554  0.00891656]
 [-0.00635127 -0.00184282 -0.00072467  0.01564681  0.00891656  0.01938176]]","{'amplitude': 94.6068353787859, 'color': 0.05489544421791421, 's1': 0.8586998225575361, 's2': 0.5051443680407558, 's3': 0.41462953230778593, 't0': 53694.622831916764}","{'amplitude': 0.07220216317740799, 'color': 0.015361316490223645, 's1': 0.19887311226419263, 's2': 0.17446629560420318, 's3': 0.302397275926927, 't0': 0.12078212026097739}","[[ 0.01458832 -0.00214356  0.00086311 -0.01282306  0.00336386 -0.01554036]
 [-0.00214356  0.00521315 -0.00089267  0.00582959 -0.00535576  0.0071678 ]
 [ 0.00086311 -0.00089267  0.00023597 -0.00256675  0.00116662 -0.00344123]
 [-0.01282306  0.00582959 -0.00256675  0.03955051 -0.01436355  0.05150055]
 [ 0.00336386 -0.00535576  0.00116662 -0.01436355  0.03043849 -0.02945176]
 [-0.01554036  0.0071678  -0.00344123  0.05150055 -0.02945176  0.09144411]]"
SN2005ld,"{'amplitude': 98.49440921874654, 'color': 0.00880643563531169, 's1': -0.4082478367015532, 's2': 2.1731542860502837, 's3': 1.3213867892381288, 't0': 53693.91821613555}","{'amplitude': 0.4899252164757306, 'color': 0.030113371194658015, 's1': 0.32448403673667325, 's2': 0.8259766234735713, 's3': 1.091621072015108, 't0': 0.577372608316279}","[[ 3.33359129e-01 -2.45648410e-01  1.21420896e-02 -3.33833614e-02
   3.69159197e-01  1.40989370e-01]
 [-2.45648410e-01  2.40026718e-01 -1.30805420e-02  3.91978533e-02
  -3.44005395e-01 -1.42886814e-01]
 [ 1.21420896e-02 -1.30805420e-02  9.06815125e-04 -2.64054201e-04
   1.35311539e-02  1.38290207e-02]
 [-3.33833614e-02  3.91978533e-02 -2.64054201e-04  1.05289890e-01
  -1.45948166e-01  2.23696689e-01]
 [ 3.69159197e-01 -3.44005395e-01  1.35311539e-02 -1.45948166e-01
   6.82237383e-01 -3.26100964e-02]
 [ 1.40989370e-01 -1.42886814e-01  1.38290207e-02  2.23696689e-01
  -3.26100964e-02  1.19163656e+00]]","{'amplitude': 98.9573719525985, 'color': -0.026863421219852357, 's1': -0.3310966360632857, 's2': 1.0426793581538507, 's3': -0.18598069153209149, 't0': 53693.28716155262}","{'amplitude': 0.33240965755139074, 'color': 0.04431958735874522, 's1': 0.5913682290644658, 's2': 1.3019489129971002, 's3': 2.180157660323054, 't0': 0.5577703946208092}","[[ 3.11107813e-01  2.54588498e-03  3.62928346e-04 -2.74451720e-01
   3.03376790e-01 -4.00294278e-01]
 [ 2.54588498e-03  1.10496180e-01 -1.30600343e-02 -5.66829087e-02
  -3.01898894e-01 -4.73617779e-01]
 [ 3.62928346e-04 -1.30600343e-02  1.96422582e-03  9.57008472e-03
   2.63832080e-02  7.91761076e-02]
 [-2.74451720e-01 -5.66829087e-02  9.57008472e-03  3.49716382e-01
  -2.14092516e-01  9.06260208e-01]
 [ 3.03376790e-01 -3.01898894e-01  2.63832080e-02 -2.14092516e-01
   1.69507097e+00  5.20303974e-01]
 [-4.00294278e-01 -4.73617779e-01  7.91761076e-02  9.06260208e-01
   5.20303974e-01  4.75308742e+00]]"
SN2005lk,"{'amplitude': 97.97838482433785, 'color': -0.03902079150022734, 's1': 0.011129468057223443, 's2': -1.264090282279817, 's3': 0.8484223830371791, 't0': 53697.15663736325}","{'amplitude': 0.11788172104237414, 'color': 0.016835373535128196, 's1': 0.3213446315158197, 's2': 0.5808725664238296, 's3': 0.4876699864994659, 't0': 0.14828387209138713}","[[ 2.19881067e-02 -1.39190884e-04  4.38345455e-04 -2.27492494e-02
  -3.33585176e-02 -8.40644125e-03]
 [-1.39190884e-04  1.38961002e-02 -1.55892788e-03  7.31242348e-04
  -1.88002576e-02 -5.82393839e-03]
 [ 4.38345455e-04 -1.55892788e-03  2.83429802e-04 -2.52730543e-03
   2.91094793e-03 -3.57441806e-03]
 [-2.27492494e-02  7.31242348e-04 -2.52730543e-03  1.03262372e-01
  -1.20462217e-03  8.22325291e-02]
 [-3.33585176e-02 -1.88002576e-02  2.91094793e-03 -1.20462217e-03
   3.37412938e-01  1.12340272e-02]
 [-8.40644125e-03 -5.82393839e-03 -3.57441806e-03  8.22325291e-02
   1.12340272e-02  2.37822016e-01]]","{'amplitude': 97.9759484102971, 'color': -0.03301657626332699, 's1': 0.05486463597071922, 's2': -0.807725694821327, 's3': 0.01612270607277177, 't0': 53697.02728914925}","{'amplitude': 0.13004406628314738, 'color': 0.016736241603679113, 's1': 0.3077446714062658, 's2': 0.7949793539058335, 's3': 0.5782155054182746, 't0': 0.2067200158675996}","[[ 4.27331650e-02 -4.60672756e-03  8.87025304e-04 -3.82660716e-02
  -4.74955024e-02  1.22987291e-02]
 [-4.60672756e-03  1.69114592e-02 -2.00954259e-03  5.18624015e-03
  -3.97804765e-02 -6.28529889e-03]
 [ 8.87025304e-04 -2.00954259e-03  2.80101783e-04 -1.87587758e-03
   4.18935767e-03  3.96141655e-04]
 [-3.82660716e-02  5.18624015e-03 -1.87587758e-03  9.47067828e-02
   1.93642375e-02  2.01803531e-02]
 [-4.74955024e-02 -3.97804765e-02  4.18935767e-03  1.93642375e-02
   6.31992173e-01 -2.38907849e-02]
 [ 1.22987291e-02 -6.28529889e-03  3.96141655e-04  2.01803531e-02
  -2.38907849e-02  3.34333171e-01]]"
SN2006er,"{'amplitude': 96.56444041387722, 'color': 0.0691941295389819, 's1': 1.262917883151207, 's2': 1.2016846385979973, 's3': -0.09879093615636687, 't0': 53980.131458486045}","{'amplitude': 0.11857959920143188, 'color': 0.012583015076443464, 's1': 0.11214796240493353, 's2': 0.4226854401784996, 's3': 0.2760027734243115, 't0': 0.19697877012346732}","[[ 3.88006359e-02 -2.97006145e-03 -1.15513449e-03  1.03730136e-02
  -2.64652113e-02  6.74515101e-04]
 [-2.97006145e-03  1.40611213e-02 -7.88593974e-04 -6.35761181e-03
  -9.27779738e-03  1.98336617e-03]
 [-1.15513449e-03 -7.88593974e-04  1.58332268e-04 -4.27049638e-04
   1.41742361e-03 -7.59602748e-04]
 [ 1.03730136e-02 -6.35761181e-03 -4.27049638e-04  1.25771655e-02
  -2.28240187e-02  1.92300576e-02]
 [-2.64652113e-02 -9.27779738e-03  1.41742361e-03 -2.28240187e-02
   1.78662981e-01 -9.17493898e-02]
 [ 6.74515101e-04  1.98336617e-03 -7.59602748e-04  1.92300576e-02
  -9.17493898e-02  7.61775309e-02]]","{'amplitude': 96.49174826048998, 'color': 0.0669686072593982, 's1': 1.420039332429347, 's2': -0.09606277473151811, 's3': -0.367157324159869, 't0': 53980.19680943713}","{'amplitude': 0.36781642480023036, 'color': 0.024855958148334002, 's1': 0.22691905928917494, 's2': 1.2397877160306552, 's3': 0.5076289146247243, 't0': 0.21803243979323786}","[[ 4.75381448e-02  1.87368405e-02 -1.76900013e-03 -6.39957154e-03
  -2.27536445e-02 -1.96138726e-02]
 [ 1.87368405e-02  1.35288922e-01 -8.48518191e-03 -7.49453456e-02
   3.45545427e-01  6.91944634e-02]
 [-1.76900013e-03 -8.48518191e-03  6.17818655e-04  4.04969752e-03
  -1.95715531e-02 -5.31270711e-03]
 [-6.39957154e-03 -7.49453456e-02  4.04969752e-03  5.14922595e-02
  -2.44308807e-01 -3.99629705e-02]
 [-2.27536445e-02  3.45545427e-01 -1.95715531e-02 -2.44308807e-01
   1.53707358e+00  3.45943571e-01]
 [-1.96138726e-02  6.91944634e-02 -5.31270711e-03 -3.99629705e-02
   3.45943571e-01  2.57687115e-01]]"
SN2006ex,"{'amplitude': 98.97588858482608, 'color': 0.028913742147521213, 's1': -2.120484232689692, 's2': 0.20225260475225784, 's3': -1.2371966830986265, 't0': 53980.00158430891}","{'amplitude': 0.18000499080395285, 'color': 0.021496072165067395, 's1': 0.2166854114872191, 's2': 1.2139808856179688, 's3': 1.0310401938997065, 't0': 0.5062172166915755}","[[ 2.56255870e-01 -2.62509070e-02  2.27219352e-03  4.66859205e-02
   1.25925846e-02 -1.89770109e-01]
 [-2.62509070e-02  3.24017967e-02 -3.50321827e-03  8.18579769e-04
  -5.96348160e-02  3.68456454e-02]
 [ 2.27219352e-03 -3.50321827e-03  4.62081119e-04  3.26458214e-04
   1.09136345e-02 -6.61381743e-04]
 [ 4.66859205e-02  8.18579769e-04  3.26458214e-04  4.69525676e-02
   4.47951106e-02 -1.99311336e-02]
 [ 1.25925846e-02 -5.96348160e-02  1.09136345e-02  4.47951106e-02
   1.47374959e+00  7.61867748e-01]
 [-1.89770109e-01  3.68456454e-02 -6.61381743e-04 -1.99311336e-02
   7.61867748e-01  1.06304388e+00]]","{'amplitude': 98.94471291606062, 'color': 0.02658365735102607, 's1': -2.1184207056433375, 's2': 1.1803233116675067, 's3': 0.17566069691012962, 't0': 53979.87495471972}","{'amplitude': 0.2227974317454791, 'color': 0.019668380743467835, 's1': 0.1571090758364327, 's2': 0.8188310239298631, 's3': 0.6199318562960503, 't0': 0.7022047465944022}","[[ 4.93091506e-01 -9.70295814e-02  5.09482932e-03  6.36082312e-02
   4.04171814e-01 -2.10376117e-01]
 [-9.70295814e-02  4.96386956e-02 -3.58418828e-03 -1.28927442e-02
  -9.81504965e-02  4.85433611e-02]
 [ 5.09482932e-03 -3.58418828e-03  3.86845201e-04  4.86457215e-04
   1.00837125e-03 -5.35427574e-03]
 [ 6.36082312e-02 -1.28927442e-02  4.86457215e-04  2.46832617e-02
   5.65880456e-02 -3.58935619e-02]
 [ 4.04171814e-01 -9.81504965e-02  1.00837125e-03  5.65880456e-02
   6.70484246e-01 -2.92434864e-02]
 [-2.10376117e-01  4.85433611e-02 -5.35427574e-03 -3.58935619e-02
  -2.92434864e-02  3.84315506e-01]]"
SN2006ey,"{'amplitude': 99.99003411514107, 'color': 0.013107160085975681, 's1': 0.08111984046644082, 's2': -1.7943553883439665, 's3': 0.28772978346128886, 't0': 53979.46876686311}","{'amplitude': 0.18477926933615627, 'color': 0.024467223977205525, 's1': 0.32509600879254186, 's2': 0.9721611642459844, 's3': 0.6636162138421519, 't0': 0.5306653030264593}","[[ 2.81605664e-01  8.73599289e-03 -2.89346834e-03  7.02298998e-02
  -1.74482625e-01  2.84369494e-03]
 [ 8.73599289e-03  3.41433784e-02 -3.49258179e-03 -1.08769225e-02
   2.52069249e-02  3.08496789e-03]
 [-2.89346834e-03 -3.49258179e-03  5.98645049e-04 -3.06442669e-03
  -2.50675605e-03 -7.26424088e-03]
 [ 7.02298998e-02 -1.08769225e-02 -3.06442669e-03  1.05687415e-01
  -6.04062850e-02  7.79360450e-02]
 [-1.74482625e-01  2.52069249e-02 -2.50675605e-03 -6.04062850e-02
   9.45097329e-01  1.94295342e-01]
 [ 2.84369494e-03  3.08496789e-03 -7.26424088e-03  7.79360450e-02
   1.94295342e-01  4.40386479e-01]]","{'amplitude': 99.91574533923863, 'color': 0.008973540160356095, 's1': 0.3420527248911988, 's2': -2.005862071150747, 's3': 0.3597839355402904, 't0': 53979.7777588238}","{'amplitude': 0.18188604777772138, 'color': 0.023674006128074312, 's1': 0.2965587126868194, 's2': 0.9812698302451792, 's3': 0.5849812040902259, 't0': 0.6409858057649822}","[[ 4.10862803e-01  3.25070823e-03 -5.26250065e-03  1.14555353e-01
  -9.61344337e-02  8.68356884e-02]
 [ 3.25070823e-03  3.30825344e-02 -3.36377724e-03 -1.04170130e-02
   1.22819018e-02  8.36003516e-03]
 [-5.26250065e-03 -3.36377724e-03  5.60458566e-04 -2.47816862e-03
   1.13194996e-03 -4.94118236e-03]
 [ 1.14555353e-01 -1.04170130e-02 -2.47816862e-03  8.79470701e-02
  -7.84633068e-02  1.17145874e-02]
 [-9.61344337e-02  1.22819018e-02  1.13194996e-03 -7.84633068e-02
   9.62890480e-01  4.66644062e-02]
 [ 8.68356884e-02  8.36003516e-03 -4.94118236e-03  1.17145874e-02
   4.66644062e-02  3.42203009e-01]]"
