object_id,mean,std,covariance,mean_blue,std_blue,covariance_blue
SN2005eq,"{'amplitude': 90.66026522880375, 'color': 0.006727057755911587, 's1': -1.1666496571421527, 's2': -0.09524670362307949, 's3': 0.7604618177329782, 't0': 53655.065551114254}","{'amplitude': 0.05165867419845152, 'color': 0.006623053626058203, 's1': 0.29778316310480446, 's2': 0.2868357457539105, 's3': 0.11940640268076225, 't0': 0.21695098844325053}","[[ 4.70677314e-02  1.77815805e-03 -4.12244008e-04  5.48668843e-02
   1.54681102e-02  2.88475137e-03]
 [ 1.77815805e-03  2.66861862e-03 -2.95036336e-04  4.12747058e-04
   2.18358290e-03  2.77848790e-03]
 [-4.12244008e-04 -2.95036336e-04  4.38648393e-05 -6.75156767e-04
  -8.35149576e-04 -4.99052760e-04]
 [ 5.48668843e-02  4.12747058e-04 -6.75156767e-04  8.86748122e-02
   4.08278532e-02  8.17885083e-03]
 [ 1.54681102e-02  2.18358290e-03 -8.35149576e-04  4.08278532e-02
   8.22747450e-02  1.42637706e-04]
 [ 2.88475137e-03  2.77848790e-03 -4.99052760e-04  8.17885083e-03
   1.42637706e-04  1.42578890e-02]]","{'amplitude': 90.66610913366995, 'color': 0.009426571989195097, 's1': -1.2896165153802428, 's2': -0.3478234572646088, 's3': 0.6996030171819845, 't0': 53655.06099881771}","{'amplitude': 0.036938225670408664, 'color': 0.005053586708572707, 's1': 0.06951769258118538, 's2': 0.20793351012987446, 's3': 0.10892131520893447, 't0': 0.10889639851450911}","[[ 1.18584256e-02  3.02610523e-04  5.24780570e-05  6.71479054e-03
   2.00791593e-02 -2.78655853e-03]
 [ 3.02610523e-04  1.36443252e-03 -1.80949068e-04  8.57376227e-04
  -8.93617388e-04  3.24207276e-03]
 [ 5.24780570e-05 -1.80949068e-04  2.55387386e-05 -6.59991987e-05
   2.50622405e-04 -4.82280277e-04]
 [ 6.71479054e-03  8.57376227e-04 -6.59991987e-05  4.83270958e-03
   1.14583718e-02 -1.61470436e-04]
 [ 2.00791593e-02 -8.93617388e-04  2.50622405e-04  1.14583718e-02
   4.32363446e-02 -8.51043439e-03]
 [-2.78655853e-03  3.24207276e-03 -4.82280277e-04 -1.61470436e-04
  -8.51043439e-03  1.18638529e-02]]"
SN2005iq,"{'amplitude': 92.31802299064688, 'color': -0.0805189912484285, 's1': 0.670466110596535, 's2': -1.010477403518679, 's3': -0.029293679329993084, 't0': 53688.45289222524}","{'amplitude': 0.054041350503973545, 'color': 0.004184717062621446, 's1': 0.11164588804658551, 's2': 0.14696306390934405, 's3': 0.13653195860676243, 't0': 0.1317073886691199}","[[ 1.73468362e-02 -6.00081413e-03  4.44728491e-06  1.35564885e-02
  -1.06015959e-02 -8.70836148e-03]
 [-6.00081413e-03  2.92046756e-03 -1.05927225e-04 -4.91353875e-03
   2.59390340e-03  4.24186358e-03]
 [ 4.44728491e-06 -1.05927225e-04  1.75118569e-05 -9.98382883e-06
   2.93705872e-04 -2.77961561e-04]
 [ 1.35564885e-02 -4.91353875e-03 -9.98382883e-06  1.24648043e-02
  -7.04451694e-03 -4.38031240e-03]
 [-1.06015959e-02  2.59390340e-03  2.93705872e-04 -7.04451694e-03
   2.15981422e-02 -8.51831096e-04]
 [-8.70836148e-03  4.24186358e-03 -2.77961561e-04 -4.38031240e-03
  -8.51831096e-04  1.86409757e-02]]","{'amplitude': 92.17788257178006, 'color': -0.06979319633184604, 's1': 0.755599777164835, 's2': -0.9942466382350785, 's3': -0.32683784828536566, 't0': 53688.490339638}","{'amplitude': 0.07152263988600974, 'color': 0.008731388210458612, 's1': 0.022274967450585985, 's2': 0.11506360436623576, 's3': 0.1599284477415655, 't0': 0.024092996121235527}","[[ 5.80472462e-04 -3.37099015e-04  2.89811737e-05  2.68768633e-04
   2.32111969e-04 -6.87059839e-04]
 [-3.37099015e-04  5.11548802e-03 -6.13286349e-04 -9.91326900e-04
  -5.27664099e-03  1.09828859e-02]
 [ 2.89811737e-05 -6.13286349e-04  7.62371401e-05  1.01826273e-04
   7.32640437e-04 -1.34034612e-03]
 [ 2.68768633e-04 -9.91326900e-04  1.01826273e-04  4.96174175e-04
   1.12652567e-03 -2.19252261e-03]
 [ 2.32111969e-04 -5.27664099e-03  7.32640437e-04  1.12652567e-03
   1.32396330e-02 -1.34791702e-02]
 [-6.87059839e-04  1.09828859e-02 -1.34034612e-03 -2.19252261e-03
  -1.34791702e-02  2.55771084e-02]]"
SN2005kc,"{'amplitude': 86.84795141362322, 'color': 0.29620801927687396, 's1': 0.5456631558787585, 's2': 0.038367954789509814, 's3': 0.12622495245857196, 't0': 53698.467481950756}","{'amplitude': 0.14976743654746746, 'color': 0.017551048721594693, 's1': 0.041501421002789765, 's2': 0.5523161525535467, 's3': 0.444550752166334, 't0': 0.07399993566258642}","[[ 5.47599048e-03  7.04219104e-03 -6.15028105e-04 -2.70531531e-03
  -3.44936660e-02  2.30738584e-02]
 [ 7.04219104e-03  2.24302850e-02 -2.55053455e-03 -3.30025573e-03
  -7.40657550e-02  6.50307691e-02]
 [-6.15028105e-04 -2.55053455e-03  3.08039311e-04  2.66365812e-04
   7.62107759e-03 -7.17588874e-03]
 [-2.70531531e-03 -3.30025573e-03  2.66365812e-04  1.72236795e-03
   1.91789843e-02 -1.14618371e-02]
 [-3.44936660e-02 -7.40657550e-02  7.62107759e-03  1.91789843e-02
   3.05053132e-01 -2.31071052e-01]
 [ 2.30738584e-02  6.50307691e-02 -7.17588874e-03 -1.14618371e-02
  -2.31071052e-01  1.97625371e-01]]","{'amplitude': 86.56892795200235, 'color': 0.3389709439016523, 's1': 0.4389240007931203, 's2': 0.14000880596188953, 's3': -0.5562335562938167, 't0': 53698.46207897871}","{'amplitude': 0.13269025821236596, 'color': 0.014735937404349461, 's1': 0.1808987704806769, 's2': 0.08968115542182485, 's3': 0.35848832973421985, 't0': 0.07442992377888215}","[[ 0.00553981  0.00755945 -0.00077761  0.00134989  0.00348922  0.02134833]
 [ 0.00755945  0.0176067  -0.00186335  0.00033772  0.00848576  0.04588906]
 [-0.00077761 -0.00186335  0.00021715 -0.0007487  -0.00109924 -0.00512423]
 [ 0.00134989  0.00033772 -0.0007487   0.03272437  0.00759747  0.01438178]
 [ 0.00348922  0.00848576 -0.00109924  0.00759747  0.00804271  0.02611226]
 [ 0.02134833  0.04588906 -0.00512423  0.01438178  0.02611226  0.12851388]]"
SN2005ki,"{'amplitude': 89.3936945689734, 'color': -0.05467061226765328, 's1': 0.6352787630476902, 's2': 0.7249578733868931, 's3': -0.8812778753272092, 't0': 53706.16833911538}","{'amplitude': 0.10854529068403103, 'color': 0.012211828130155382, 's1': 0.016082537980094496, 's2': 0.049558201928082246, 's3': 0.19722022049328092, 't0': 0.07263463323279505}","[[ 5.27578994e-03  4.54215747e-03 -4.95758583e-04  7.17598696e-04
  -7.16011090e-04  8.63238537e-03]
 [ 4.54215747e-03  1.17820801e-02 -1.31246748e-03  1.43680170e-03
  -3.94213496e-04  1.94649553e-02]
 [-4.95758583e-04 -1.31246748e-03  1.49128746e-04 -1.67816280e-04
   3.92219369e-05 -2.11083207e-03]
 [ 7.17598696e-04  1.43680170e-03 -1.67816280e-04  2.58648028e-04
  -7.22822053e-05  2.62957830e-03]
 [-7.16011090e-04 -3.94213496e-04  3.92219369e-05 -7.22822053e-05
   2.45601538e-03 -2.35603002e-03]
 [ 8.63238537e-03  1.94649553e-02 -2.11083207e-03  2.62957830e-03
  -2.35603002e-03  3.88958154e-02]]","{'amplitude': 89.19538502153904, 'color': -0.03573397624704699, 's1': 0.8279300537595966, 's2': -0.08535414377351841, 's3': -0.478020739674572, 't0': 53706.02835809387}","{'amplitude': 0.05570131738076557, 'color': 0.007187140360168028, 's1': 0.04114196341803964, 's2': 0.284833521335123, 's3': 0.1510133269352613, 't0': 0.063661238130087}","[[ 4.05275324e-03 -2.17435406e-03  2.89029541e-04 -1.91800139e-03
   1.59619661e-02 -7.48854255e-03]
 [-2.17435406e-03  3.10263676e-03 -3.94514850e-04  8.64143886e-04
  -1.03045132e-02  6.57698628e-03]
 [ 2.89029541e-04 -3.94514850e-04  5.16549866e-05 -1.41559443e-04
   1.45057624e-03 -9.04766948e-04]
 [-1.91800139e-03  8.64143886e-04 -1.41559443e-04  1.69266115e-03
  -1.03532620e-02  5.13994824e-03]
 [ 1.59619661e-02 -1.03045132e-02  1.45057624e-03 -1.03532620e-02
   8.11301349e-02 -3.87155052e-02]
 [-7.48854255e-03  6.57698628e-03 -9.04766948e-04  5.13994824e-03
  -3.87155052e-02  2.28050249e-02]]"
SN2005na,"{'amplitude': 90.31678792062554, 'color': -0.018305787471710626, 's1': 0.23054759517433968, 's2': -1.5246732334490525, 's3': 0.6898314298265197, 't0': 53741.364362038745}","{'amplitude': 0.0862743860948819, 'color': 0.012987951059510127, 's1': 0.05303597846792244, 's2': 0.17398621841863252, 's3': 0.31875412908445755, 't0': 0.15881811862684775}","[[ 0.02522319 -0.00103352  0.00013132  0.00577835 -0.0184158   0.0032099 ]
 [-0.00103352  0.00744327 -0.00108622  0.00106019  0.00121186  0.02535606]
 [ 0.00013132 -0.00108622  0.00016869 -0.00026601 -0.00016481 -0.0036397 ]
 [ 0.00577835  0.00106019 -0.00026601  0.00281282 -0.00439923  0.00434081]
 [-0.0184158   0.00121186 -0.00016481 -0.00439923  0.0302712   0.00052431]
 [ 0.0032099   0.02535606 -0.0036397   0.00434081  0.00052431  0.10160419]]","{'amplitude': 90.49227960633293, 'color': -0.045067042297501435, 's1': 0.35368886035827746, 's2': -1.397710972905968, 's3': 1.0371947070637486, 't0': 53741.563574576125}","{'amplitude': 0.12546369791778073, 'color': 0.020174460026278613, 's1': 0.039215672491308605, 's2': 0.3465703275628225, 's3': 0.3332778008405481, 't0': 0.15054955385925697}","[[ 0.02266517  0.01301787 -0.00217018  0.00563205 -0.03080589  0.03349224]
 [ 0.01301787  0.01574114 -0.00252542  0.00345948 -0.04219937  0.04128747]
 [-0.00217018 -0.00252542  0.00040701 -0.00057814  0.00678015 -0.00664893]
 [ 0.00563205  0.00345948 -0.00057814  0.00153787 -0.00809828  0.008823  ]
 [-0.03080589 -0.04219937  0.00678015 -0.00809828  0.12011099 -0.11411714]
 [ 0.03349224  0.04128747 -0.00664893  0.008823   -0.11411714  0.11107409]]"
SN2006D,"{'amplitude': 85.31914013247271, 'color': 0.03233339913166936, 's1': 1.070325290151993, 's2': -0.4073011899783786, 's3': -0.22398066380414558, 't0': 53758.29187229507}","{'amplitude': 0.11489019126412053, 'color': 0.014668497163162784, 's1': 0.034859135782088706, 's2': 0.09970155956100361, 's3': 0.2302360050994364, 't0': 0.09418188957778142}","[[ 0.00887023  0.00684014 -0.00088244  0.00239582 -0.00472231  0.01243298]
 [ 0.00684014  0.01319976 -0.0016724   0.00384086 -0.00843604  0.0256069 ]
 [-0.00088244 -0.0016724   0.00021516 -0.00049308  0.00102075 -0.00316748]
 [ 0.00239582  0.00384086 -0.00049308  0.00121516 -0.00243525  0.00746558]
 [-0.00472231 -0.00843604  0.00102075 -0.00243525  0.0099404  -0.01867315]
 [ 0.01243298  0.0256069  -0.00316748  0.00746558 -0.01867315  0.05300862]]","{'amplitude': 85.13071528936364, 'color': 0.06219335634992772, 's1': 0.8898054297808283, 's2': -0.4823879707023594, 's3': -0.751709528493522, 't0': 53757.91136282486}","{'amplitude': 0.16247476402151093, 'color': 0.019267387145156085, 's1': 0.17964726363921693, 's2': 0.2472060286018528, 's3': 0.40621064778818156, 't0': 0.4628630372197257}","[[ 0.21424219 -0.02641728 -0.00196936  0.07608076  0.01147211 -0.066022  ]
 [-0.02641728  0.02639805 -0.0024165  -0.00618463  0.03026158  0.06386585]
 [-0.00196936 -0.0024165   0.00037123 -0.0014952  -0.00391499 -0.00581591]
 [ 0.07608076 -0.00618463 -0.0014952   0.03227314  0.01198128 -0.01374857]
 [ 0.01147211  0.03026158 -0.00391499  0.01198128  0.06111082  0.08322723]
 [-0.066022    0.06386585 -0.00581591 -0.01374857  0.08322723  0.16500709]]"
SN2006ax,"{'amplitude': 88.50060986047664, 'color': -0.08211780940993825, 's1': -0.021716915142732357, 's2': -0.10840692165020441, 's3': 0.3771615398591577, 't0': 53828.03126731222}","{'amplitude': 0.05050216045561815, 'color': 0.008730109774427196, 's1': 0.10015875432351119, 's2': 0.1344098759105029, 's3': 0.07857889767277978, 't0': 0.01926195756029168}","[[ 3.71023009e-04 -4.24838387e-04  5.00011589e-05  3.87158008e-04
  -5.54258556e-04  3.87271615e-04]
 [-4.24838387e-04  2.55046821e-03 -3.96673385e-04  1.35521848e-03
   4.79898849e-03 -1.03146557e-03]
 [ 5.00011589e-05 -3.96673385e-04  7.62148167e-05 -5.62541432e-04
  -1.08165626e-03  3.42533691e-04]
 [ 3.87158008e-04  1.35521848e-03 -5.62541432e-04  1.00317761e-02
   1.06903953e-02 -5.17504069e-03]
 [-5.54258556e-04  4.79898849e-03 -1.08165626e-03  1.06903953e-02
   1.80660147e-02 -7.40716872e-03]
 [ 3.87271615e-04 -1.03146557e-03  3.42533691e-04 -5.17504069e-03
  -7.40716872e-03  6.17464316e-03]]","{'amplitude': 88.4460327258779, 'color': -0.0739513233050322, 's1': -0.17529776357359866, 's2': -0.38569555350811396, 's3': 0.51737291511672, 't0': 53827.96322749004}","{'amplitude': 0.018696825161340073, 'color': 0.002634974862854481, 's1': 0.015149027333214141, 's2': 0.03447767456558871, 's3': 0.06891923153944991, 't0': 0.011661454050517257}","[[ 1.35989511e-04 -5.99760334e-05  8.95120371e-06 -1.16073485e-05
   1.89206037e-04 -2.55320557e-04]
 [-5.99760334e-05  3.49571271e-04 -4.83970535e-05  1.49344155e-04
  -4.41916614e-04  1.12936094e-03]
 [ 8.95120371e-06 -4.83970535e-05  6.94309253e-06 -2.52270064e-05
   6.57835882e-05 -1.62977129e-04]
 [-1.16073485e-05  1.49344155e-04 -2.52270064e-05  2.29493029e-04
  -2.23727349e-04  6.59815739e-04]
 [ 1.89206037e-04 -4.41916614e-04  6.57835882e-05 -2.23727349e-04
   1.18871004e-03 -1.82793301e-03]
 [-2.55320557e-04  1.12936094e-03 -1.62977129e-04  6.59815739e-04
  -1.82793301e-03  4.74986048e-03]]"
SN2006bh,"{'amplitude': 86.41188593708269, 'color': -0.06499231415919572, 's1': 1.066228074015932, 's2': 0.7615670654097502, 's3': 0.06440119393047697, 't0': 53834.14900884727}","{'amplitude': 0.11624142424240899, 'color': 0.011984136380591872, 's1': 0.06763908835350833, 's2': 0.0900781598283297, 's3': 0.20174489238667093, 't0': 0.20124824603803423}","[[ 0.04050086 -0.0199215   0.00208909  0.00597814  0.01211055 -0.03250104]
 [-0.0199215   0.01351207 -0.00131649 -0.00448309 -0.00888569  0.01593157]
 [ 0.00208909 -0.00131649  0.00014362  0.00024539  0.00086654 -0.00201969]
 [ 0.00597814 -0.00448309  0.00024539  0.00457505  0.00190964  0.00119466]
 [ 0.01211055 -0.00888569  0.00086654  0.00190964  0.00811407 -0.01150146]
 [-0.03250104  0.01593157 -0.00201969  0.00119466 -0.01150146  0.040701  ]]","{'amplitude': 86.64337124493164, 'color': -0.0886142234326624, 's1': 1.0505921562478002, 's2': -1.1286628580543936, 's3': 0.5650529798697083, 't0': 53833.82576458421}","{'amplitude': 0.11173039662319614, 'color': 0.01119952139631989, 's1': 0.08452409983831821, 's2': 0.13559967507844353, 's3': 0.39416463059821727, 't0': 0.3140449438600903}","[[ 9.86242268e-02 -2.89796359e-02  3.06915664e-03  2.22669954e-02
   3.02904689e-02 -1.16267537e-01]
 [-2.89796359e-02  1.24836815e-02 -1.21855051e-03 -8.45142760e-03
  -4.79291647e-03  3.99382762e-02]
 [ 3.06915664e-03 -1.21855051e-03  1.25429280e-04  8.26220296e-04
   7.13759565e-04 -4.10310234e-03]
 [ 2.22669954e-02 -8.45142760e-03  8.26220296e-04  7.14432345e-03
   4.82773364e-03 -3.05989595e-02]
 [ 3.02904689e-02 -4.79291647e-03  7.13759565e-04  4.82773364e-03
   1.83872719e-02 -3.00606230e-02]
 [-1.16267537e-01  3.99382762e-02 -4.10310234e-03 -3.05989595e-02
  -3.00606230e-02  1.55365756e-01]]"
SN2006bt,"{'amplitude': 90.2923105338442, 'color': 0.1286751551972064, 's1': -0.05524252922281637, 's2': 2.0643333630243235, 's3': 2.711446646809154, 't0': 53856.97915749748}","{'amplitude': 0.09974208211947945, 'color': 0.037487754907873955, 's1': 0.21520610024632336, 's2': 0.7904758353431615, 's3': 1.0087649142633552, 't0': 1.139450180096147}","[[ 1.29834671 -0.03500892  0.03932148  0.10941076 -0.85881249 -1.10223339]
 [-0.03500892  0.00994848 -0.00221028 -0.0111583   0.02532552  0.0373224 ]
 [ 0.03932148 -0.00221028  0.00140533  0.00571719 -0.02816497 -0.03642573]
 [ 0.10941076 -0.0111583   0.00571719  0.04631367 -0.11294706 -0.1403408 ]
 [-0.85881249  0.02532552 -0.02816497 -0.11294706  0.62485205  0.78948254]
 [-1.10223339  0.0373224  -0.03642573 -0.1403408   0.78948254  1.01760665]]","{'amplitude': 90.6545212208183, 'color': 0.11355082898309134, 's1': -1.006667005202779, 's2': -0.3724941871786435, 's3': 2.204762783488795, 't0': 53857.41831178396}","{'amplitude': 0.3227996705056351, 'color': 0.05298391364841082, 's1': 0.7830134454508565, 's2': 0.1891539345076277, 's3': 1.1367481352448863, 't0': 1.2283355250101364}","[[ 1.50880816e+00  3.16128105e-02  1.71093476e-02  8.83595118e-01
   2.13624004e-01 -7.92592181e-01]
 [ 3.16128105e-02  1.04199627e-01 -1.59501176e-02  8.96860661e-02
  -6.32916642e-03  2.49878398e-01]
 [ 1.71093476e-02 -1.59501176e-02  2.80729511e-03 -1.32393500e-03
   4.23360595e-03 -5.31510754e-02]
 [ 8.83595118e-01  8.96860661e-02 -1.32393500e-03  6.13110056e-01
   1.22682277e-01 -3.18480073e-01]
 [ 2.13624004e-01 -6.32916642e-03  4.23360595e-03  1.22682277e-01
   3.57792109e-02 -1.61483499e-01]
 [-7.92592181e-01  2.49878398e-01 -5.31510754e-02 -3.18480073e-01
  -1.61483499e-01  1.29219632e+00]]"
SN2006ej,"{'amplitude': 89.26939436425674, 'color': -0.005119192474254811, 's1': 0.800373155576686, 's2': -0.3559158029660259, 's3': -0.3405539843793667, 't0': 53976.46747686608}","{'amplitude': 0.3430157807192417, 'color': 0.041555818909983305, 's1': 0.18899764541874567, 's2': 0.6353313014138016, 's3': 0.17879957966778193, 't0': 0.8223985115026266}","[[ 6.76339312e-01  8.77664706e-02 -1.51297981e-02  1.44005372e-01
   1.81326432e-01 -9.59365483e-02]
 [ 8.77664706e-02  1.17659826e-01 -1.38737659e-02  3.91572861e-03
   1.36865031e-02  8.39052036e-04]
 [-1.51297981e-02 -1.38737659e-02  1.72688609e-03 -1.82096380e-03
  -3.32013090e-04  5.54838092e-04]
 [ 1.44005372e-01  3.91572861e-03 -1.82096380e-03  3.57201100e-02
   2.65177476e-02 -2.12816574e-02]
 [ 1.81326432e-01  1.36865031e-02 -3.32013090e-04  2.65177476e-02
   4.03645863e-01 -5.97656042e-02]
 [-9.59365483e-02  8.39052036e-04  5.54838092e-04 -2.12816574e-02
  -5.97656042e-02  3.19692897e-02]]","{'amplitude': 89.28501953810041, 'color': -0.004372521657908875, 's1': 0.7983761351372297, 's2': 0.2098831607512747, 's3': -0.9895290869024252, 't0': 53977.07053355785}","{'amplitude': 0.22344928533656852, 'color': 0.019766056828761792, 's1': 0.12063814491215755, 's2': 0.3138022582138853, 's3': 0.27620093202180585, 't0': 0.6480789155670849}","[[ 4.20006281e-01 -1.06580454e-01  8.72138000e-03  6.20481829e-02
   1.46410895e-01 -1.06182772e-01]
 [-1.06580454e-01  4.99295831e-02 -4.24410324e-03 -2.34751181e-02
  -1.85549368e-02  5.01470700e-02]
 [ 8.72138000e-03 -4.24410324e-03  3.90697003e-04  1.78452342e-03
   8.62983562e-04 -4.96639170e-03]
 [ 6.20481829e-02 -2.34751181e-02  1.78452342e-03  1.45535620e-02
   1.39544165e-02 -1.82575193e-02]
 [ 1.46410895e-01 -1.85549368e-02  8.62983562e-04  1.39544165e-02
   9.84718573e-02 -2.52881946e-03]
 [-1.06182772e-01  5.01470700e-02 -4.96639170e-03 -1.82575193e-02
  -2.52881946e-03  7.62869548e-02]]"
SN2006et,"{'amplitude': 88.36862590482343, 'color': 0.12602873735485987, 's1': -0.8044903975496116, 's2': 1.0958498810977597, 's3': 0.33710373173339003, 't0': 53994.82138185297}","{'amplitude': 0.017306683203892306, 'color': 0.0015180336475612878, 's1': 0.017446762153190385, 's2': 0.04366077982972928, 's3': 0.03551652637385111, 't0': 0.017153431463174103}","[[ 2.94240211e-04 -7.00775169e-05  6.28381768e-06  5.84871038e-05
   1.29013189e-04 -2.92960096e-04]
 [-7.00775169e-05  2.99521284e-04 -2.37700114e-05  1.40742761e-04
  -6.37457666e-04  1.48333391e-04]
 [ 6.28381768e-06 -2.37700114e-05  2.30442616e-06 -1.08432483e-05
   3.80928033e-05 -1.63186619e-05]
 [ 5.84871038e-05  1.40742761e-04 -1.08432483e-05  3.04389510e-04
  -4.45268264e-04 -1.83650243e-04]
 [ 1.29013189e-04 -6.37457666e-04  3.80928033e-05 -4.45268264e-04
   1.90626370e-03 -5.96290384e-05]
 [-2.92960096e-04  1.48333391e-04 -1.63186619e-05 -1.83650243e-04
  -5.96290384e-05  1.26142365e-03]]","{'amplitude': 89.0017133793493, 'color': 0.05173103709373492, 's1': -0.26382576091484244, 's2': -0.5879327644183645, 's3': 1.3528177141793811, 't0': 53994.5442324818}","{'amplitude': 0.1191948520361976, 'color': 0.01695894326751304, 's1': 0.04491725046195035, 's2': 0.5333561238411965, 's3': 0.12641868925484895, 't0': 0.06656655533127555}","[[ 4.43110629e-03 -8.86280747e-04  9.92440073e-05  9.95200764e-04
  -9.89720053e-03 -5.25489494e-03]
 [-8.86280747e-04  1.42074128e-02 -2.01151436e-03 -3.19375079e-03
  -4.96747050e-02  4.29090083e-03]
 [ 9.92440073e-05 -2.01151436e-03  2.87605757e-04  4.60730003e-04
   7.42254286e-03 -5.04376376e-04]
 [ 9.95200764e-04 -3.19375079e-03  4.60730003e-04  2.01755939e-03
   1.28338962e-02 -2.15971255e-03]
 [-9.89720053e-03 -4.96747050e-02  7.42254286e-03  1.28338962e-02
   2.84468755e-01  1.52238493e-02]
 [-5.25489494e-03  4.29090083e-03 -5.04376376e-04 -2.15971255e-03
   1.52238493e-02  1.59816850e-02]]"
SN2006gj,"{'amplitude': 90.230326567155, 'color': 0.3619931586686376, 's1': 1.534261986872583, 's2': -1.3789203616967034, 's3': -0.6708397809637764, 't0': 54000.52477475202}","{'amplitude': 0.11817314126529116, 'color': 0.011204661888907999, 's1': 0.06716734415528167, 's2': 0.27419650520806116, 's3': 0.07803916364365242, 't0': 0.07940519881748437}","[[ 0.00630519 -0.00576753  0.00053264  0.00163852 -0.00553813 -0.00142348]
 [-0.00576753  0.01396489 -0.00113726 -0.00537306  0.01740977  0.00499767]
 [ 0.00053264 -0.00113726  0.00012554  0.00016621 -0.00038856 -0.00021837]
 [ 0.00163852 -0.00537306  0.00016621  0.00451145 -0.01378274 -0.00374496]
 [-0.00553813  0.01740977 -0.00038856 -0.01378274  0.07518372  0.01122036]
 [-0.00142348  0.00499767 -0.00021837 -0.00374496  0.01122036  0.00609011]]","{'amplitude': 90.61168883327802, 'color': 0.3285948291494147, 's1': 1.3834466609199119, 's2': -0.22813200260419544, 's3': 0.2780042041655888, 't0': 53999.94053210821}","{'amplitude': 0.18855661536748167, 'color': 0.022636333272462155, 's1': 0.27575941378308205, 's2': 0.46627886447149014, 's3': 0.46121276982965215, 't0': 1.1059651141654887}","[[ 1.22315883e+00 -1.43011031e-02 -9.90681871e-04  2.69035341e-01
   2.12477084e-01  5.20489905e-02]
 [-1.43011031e-02  3.55535972e-02 -3.90768402e-03  2.48145885e-04
  -1.08796944e-02  5.01446801e-02]
 [-9.90681871e-04 -3.90768402e-03  5.12403584e-04 -1.63359834e-03
   8.46552119e-04 -8.37595621e-03]
 [ 2.69035341e-01  2.48145885e-04 -1.63359834e-03  7.60432543e-02
   4.34179342e-02  5.98214279e-02]
 [ 2.12477084e-01 -1.08796944e-02  8.46552119e-04  4.34179342e-02
   2.17415979e-01 -1.84993005e-02]
 [ 5.20489905e-02  5.01446801e-02 -8.37595621e-03  5.98214279e-02
  -1.84993005e-02  2.12717219e-01]]"
SN2006kf,"{'amplitude': 89.41103399838616, 'color': 0.184515741738123, 's1': 1.316456424653786, 's2': -0.20470411127538274, 's3': 0.042428002146594264, 't0': 54041.66923855126}","{'amplitude': 0.13771265778213357, 'color': 0.020478342083214106, 's1': 0.32802830396893934, 's2': 0.3079700682870717, 's3': 0.649578944257675, 't0': 0.605249862493708}","[[ 3.66327396e-01 -6.81347590e-02  3.95743014e-04  1.80958945e-01
   1.10788408e-01 -6.15700926e-02]
 [-6.81347590e-02  1.89647761e-02 -1.30849957e-03 -3.17442488e-02
  -2.07924956e-02  3.69886307e-02]
 [ 3.95743014e-04 -1.30849957e-03  4.19362494e-04 -1.91542317e-03
   1.59872535e-03 -1.18902495e-02]
 [ 1.80958945e-01 -3.17442488e-02 -1.91542317e-03  1.07602568e-01
   4.13002975e-02  4.65195824e-02]
 [ 1.10788408e-01 -2.07924956e-02  1.59872535e-03  4.13002975e-02
   9.48455630e-02 -5.26176676e-02]
 [-6.15700926e-02  3.69886307e-02 -1.18902495e-02  4.65195824e-02
  -5.26176676e-02  4.21952805e-01]]","{'amplitude': 89.52816257574106, 'color': 0.20243857804171628, 's1': 1.0705315600788483, 's2': -1.0006724140322167, 's3': -0.6535300942241273, 't0': 54041.520672948434}","{'amplitude': 0.16831923692238854, 'color': 0.009999484345208526, 's1': 0.22468768385256618, 's2': 0.5619183386506176, 's3': 0.5923467299968354, 't0': 0.33296794559078274}","[[ 1.10867653e-01 -4.77028665e-02  2.00909209e-03  6.70587059e-02
   9.64224871e-02 -1.50724717e-01]
 [-4.77028665e-02  2.83313655e-02 -1.25033410e-03 -3.38639363e-02
  -3.67611078e-02  8.84083943e-02]
 [ 2.00909209e-03 -1.25033410e-03  9.99896872e-05  1.11526782e-03
   1.26953229e-03 -4.09846295e-03]
 [ 6.70587059e-02 -3.38639363e-02  1.11526782e-03  5.04845553e-02
   8.22748598e-02 -1.11589583e-01]
 [ 9.64224871e-02 -3.67611078e-02  1.26953229e-03  8.22748598e-02
   3.15752219e-01 -2.00727899e-01]
 [-1.50724717e-01  8.84083943e-02 -4.09846295e-03 -1.11589583e-01
  -2.00727899e-01  3.50874649e-01]]"
