object_id,mean,std,covariance,mean_blue,std_blue,covariance_blue
psc070567,"{'amplitude': 99.90416413225819, 'color': -0.05186628118482831, 's1': -0.16443664092874144, 's2': 0.20322027472476764, 's3': 0.29292541350939444, 't0': 55438.793633825895}","{'amplitude': 0.11920428680301418, 'color': 0.013428639383209132, 's1': 0.18809150241780567, 's2': 0.43522991978044984, 's3': 0.6826090852794731, 't0': 0.12926540366463074}","[[ 1.67095446e-02  1.40224134e-03 -2.49451507e-04  1.22570810e-03
   5.24831548e-03  3.28026666e-02]
 [ 1.40224134e-03  1.42096620e-02 -1.41671013e-03  7.59313838e-04
  -1.66054769e-02  3.40214439e-02]
 [-2.49451507e-04 -1.41671013e-03  1.80328356e-04 -3.34183248e-04
   1.98523018e-04 -4.27726103e-03]
 [ 1.22570810e-03  7.59313838e-04 -3.34183248e-04  3.53784133e-02
  -2.17523372e-02  4.74724729e-02]
 [ 5.24831548e-03 -1.66054769e-02  1.98523018e-04 -2.17523372e-02
   1.89425083e-01 -8.69079810e-03]
 [ 3.28026666e-02  3.40214439e-02 -4.27726103e-03  4.74724729e-02
  -8.69079810e-03  4.65955163e-01]]","{'amplitude': 99.90385594756953, 'color': -0.053732977350344366, 's1': -0.19716389255710884, 's2': 0.3605739027262507, 's3': 0.24625207903170648, 't0': 55438.83685950843}","{'amplitude': 0.1425945256536354, 'color': 0.01327496317141267, 's1': 0.20876125244948565, 's2': 0.47131411746254764, 's3': 0.7483904820615, 't0': 0.12777980444216536}","[[ 1.63276784e-02 -4.00082730e-03  1.43380128e-04 -3.76109285e-05
   1.12348380e-02  2.49695318e-03]
 [-4.00082730e-03  2.03331987e-02 -1.52066288e-03 -1.74948712e-03
  -2.05749688e-02  3.20978037e-02]
 [ 1.43380128e-04 -1.52066288e-03  1.76224647e-04  4.80114333e-05
   3.96439005e-05 -1.06691303e-03]
 [-3.76109285e-05 -1.74948712e-03  4.80114333e-05  4.35812605e-02
  -3.50685891e-02  4.64611485e-02]
 [ 1.12348380e-02 -2.05749688e-02  3.96439005e-05 -3.50685891e-02
   2.22136997e-01  4.36647196e-03]
 [ 2.49695318e-03  3.20978037e-02 -1.06691303e-03  4.64611485e-02
   4.36647196e-03  5.60088314e-01]]"
psc070955,"{'amplitude': 103.9176928845111, 'color': -0.12215816526048182, 's1': -0.17365398059816683, 's2': 0.6498914551733873, 's3': 2.2969015156923995, 't0': 55437.986308273124}","{'amplitude': 0.27297592630571005, 'color': 0.02766292330891359, 's1': 0.6077138532238461, 's2': 0.482722734372305, 's3': 0.4381409100154275, 't0': 0.7535929535696786}","[[ 5.67902340e-01  1.14856078e-01 -5.11549283e-03 -3.99945130e-01
  -1.87970744e-01 -2.47032154e-01]
 [ 1.14856078e-01  7.45158563e-02 -6.84608734e-03 -1.01311213e-01
  -8.20118522e-02 -4.69133353e-02]
 [-5.11549283e-03 -6.84608734e-03  7.65237326e-04  5.51990332e-03
   5.01776543e-03  4.09565614e-04]
 [-3.99945130e-01 -1.01311213e-01  5.51990332e-03  3.69316127e-01
   1.58130361e-01  1.90270030e-01]
 [-1.87970744e-01 -8.20118522e-02  5.01776543e-03  1.58130361e-01
   2.33021238e-01  8.64527845e-02]
 [-2.47032154e-01 -4.69133353e-02  4.09565614e-04  1.90270030e-01
   8.64527845e-02  1.91967457e-01]]","{'amplitude': 103.87630521802923, 'color': -0.11515507058673168, 's1': -0.3992092862079076, 's2': 0.8051330012381761, 's3': 2.1058226096322366, 't0': 55438.2685255275}","{'amplitude': 0.2505757274840425, 'color': 0.0289788096497572, 's1': 0.5034655141812102, 's2': 0.5599430762327904, 's3': 0.47736106769870074, 't0': 0.5680636925201579}","[[ 0.32269636  0.03680118  0.0011543  -0.17433159 -0.11218763 -0.1379867 ]
 [ 0.03680118  0.0627882  -0.00645104 -0.03622731 -0.05344797 -0.00708509]
 [ 0.0011543  -0.00645104  0.00083977  0.00088595  0.00093102 -0.00393854]
 [-0.17433159 -0.03622731  0.00088595  0.25347752  0.01037063  0.15199937]
 [-0.11218763 -0.05344797  0.00093102  0.01037063  0.31353625  0.05449304]
 [-0.1379867  -0.00708509 -0.00393854  0.15199937  0.05449304  0.22787359]]"
psc071032,"{'amplitude': 104.07982336351971, 'color': -0.15545782434324093, 's1': 0.13750759398598522, 's2': -0.466444831991043, 's3': -0.7615653188940859, 't0': 55449.81495462875}","{'amplitude': 0.258970195068874, 'color': 0.026658715437136594, 's1': 0.4025027540669958, 's2': 0.5548497725598346, 's3': 0.794046260982959, 't0': 0.3660290316670714}","[[ 0.13397725 -0.00183178  0.0011132  -0.06140508  0.02455765  0.04423443]
 [-0.00183178  0.06706556 -0.00609358 -0.0043634  -0.05983322 -0.06587273]
 [ 0.0011132  -0.00609358  0.00071069 -0.00145419  0.0027024   0.01006254]
 [-0.06140508 -0.0043634  -0.00145419  0.16200847 -0.06114258  0.00668927]
 [ 0.02455765 -0.05983322  0.0027024  -0.06114258  0.30785827  0.08969063]
 [ 0.04423443 -0.06587273  0.01006254  0.00668927  0.08969063  0.63050946]]","{'amplitude': 104.02020529180788, 'color': -0.161520283931117, 's1': 0.504362249869396, 's2': -0.14290269575760792, 's3': -0.47823923304001337, 't0': 55449.64697615438}","{'amplitude': 0.3431672311979388, 'color': 0.03663174677487981, 's1': 0.43182864904900287, 's2': 0.6679451722741342, 's3': 1.096017143759972, 't0': 0.45409462848757937}","[[ 2.06201932e-01  2.98590512e-02 -1.07402637e-03 -8.57654975e-02
  -2.54503355e-02 -3.99967583e-02]
 [ 2.98590512e-02  1.17763749e-01 -1.08725061e-02 -4.69176812e-02
  -1.76610199e-02 -1.66529177e-01]
 [-1.07402637e-03 -1.08725061e-02  1.34188487e-03  2.87873651e-03
  -6.22162073e-03  2.59912666e-02]
 [-8.57654975e-02 -4.69176812e-02  2.87873651e-03  1.86475982e-01
  -7.39209792e-02  9.74056982e-02]
 [-2.54503355e-02 -1.76610199e-02 -6.22162073e-03 -7.39209792e-02
   4.46150753e-01 -1.42597377e-01]
 [-3.99967583e-02 -1.66529177e-01  2.59912666e-02  9.74056982e-02
  -1.42597377e-01  1.20125358e+00]]"
psc080028,"{'amplitude': 102.35717446439713, 'color': 0.05743798046240503, 's1': 0.9264422633116084, 's2': 0.2685303424825733, 's3': 0.49888583151819693, 't0': 55448.21706205988}","{'amplitude': 0.3398559709877758, 'color': 0.023020831000604428, 's1': 0.39090149706420074, 's2': 0.739135786312963, 's3': 1.25172599203836, 't0': 1.2176206048899363}","[[ 1.48259994e+00  2.53746429e-01 -1.03691665e-02 -3.54902531e-01
  -6.23517635e-02 -1.10725429e+00]
 [ 2.53746429e-01  1.15502081e-01 -6.36895657e-03 -1.04828421e-01
  -8.85265295e-02 -2.80268456e-01]
 [-1.03691665e-02 -6.36895657e-03  5.29958660e-04  4.44219510e-03
  -5.53919156e-05  1.60655363e-02]
 [-3.54902531e-01 -1.04828421e-01  4.44219510e-03  1.52803980e-01
   6.83443413e-02  3.78341595e-01]
 [-6.23517635e-02 -8.85265295e-02 -5.53919156e-05  6.83443413e-02
   5.46321711e-01 -9.38525410e-02]
 [-1.10725429e+00 -2.80268456e-01  1.60655363e-02  3.78341595e-01
  -9.38525410e-02  1.56681796e+00]]","{'amplitude': 102.25174644369166, 'color': 0.06965694308525877, 's1': 0.9039751179351071, 's2': 0.2741575457899965, 's3': 0.25347548163136036, 't0': 55448.277282740164}","{'amplitude': 0.37587373960170756, 'color': 0.029820145146453526, 's1': 0.39225716439517405, 's2': 0.5617546057888577, 's3': 1.4526370140132316, 't0': 1.1066949685334901}","[[ 1.22477375e+00  2.59617814e-01 -1.55589482e-02 -2.82700878e-01
  -8.72479725e-03 -1.24008681e+00]
 [ 2.59617814e-01  1.41281068e-01 -9.88468533e-03 -7.88631250e-02
  -3.73778450e-02 -3.41884071e-01]
 [-1.55589482e-02 -9.88468533e-03  8.89241057e-04  4.90853393e-03
  -1.23119976e-03  2.71597092e-02]
 [-2.82700878e-01 -7.88631250e-02  4.90853393e-03  1.53865683e-01
  -4.03748579e-02  3.98464406e-01]
 [-8.72479725e-03 -3.73778450e-02 -1.23119976e-03 -4.03748579e-02
   3.15568237e-01 -1.57223960e-01]
 [-1.24008681e+00 -3.41884071e-01  2.71597092e-02  3.98464406e-01
  -1.57223960e-01  2.11015429e+00]]"
psc080048,"{'amplitude': 100.28349562238024, 'color': 0.2145659673290548, 's1': 2.9989551237020784, 's2': 0.5901239754629325, 's3': -0.8126723564310626, 't0': 55708.45930871768}","{'amplitude': 1.889141456038354, 'color': 0.24502972333734124, 's1': 1.8266088037055621, 's2': 2.1604447940073555, 's3': 2.283913970140141, 't0': 236.96717365820967}","[[ 5.61534414e+04 -5.82786547e+01 -1.14607823e+01 -1.05237631e+02
   3.67065815e+02  2.78320246e+01]
 [-5.82786547e+01  3.56885544e+00 -1.72791707e-01 -5.84958301e-01
  -8.16962017e-01 -9.74270548e-01]
 [-1.14607823e+01 -1.72791707e-01  6.00395653e-02  4.09352776e-03
  -2.56819633e-01  1.00355685e-01]
 [-1.05237631e+02 -5.84958301e-01  4.09352776e-03  3.33649972e+00
  -4.09255540e-01 -2.44567160e+00]
 [ 3.67065815e+02 -8.16962017e-01 -2.56819633e-01 -4.09255540e-01
   4.66752171e+00  3.29631983e-01]
 [ 2.78320246e+01 -9.74270548e-01  1.00355685e-01 -2.44567160e+00
   3.29631983e-01  5.21626302e+00]]","{'amplitude': 98.6271203860196, 'color': 0.3502221064456997, 's1': 2.6950961056493705, 's2': 0.6274377518256355, 's3': 0.04172016158116535, 't0': 55591.66235099496}","{'amplitude': 2.3834433919240237, 'color': 0.35635664345172224, 's1': 1.8714744168281914, 's2': 1.7207126587944876, 's3': 2.425402749706, 't0': 204.92827234581677}","[[ 4.19955968e+04  1.32671568e+02 -1.12730997e+01 -1.71869919e+02
   6.06779028e+01  5.05777064e+01]
 [ 1.32671568e+02  5.68080240e+00 -7.87596716e-01  1.01041240e+00
  -3.44282223e-01  5.76443328e-01]
 [-1.12730997e+01 -7.87596716e-01  1.26990057e-01 -1.85206823e-01
   2.98159655e-02 -7.64697911e-02]
 [-1.71869919e+02  1.01041240e+00 -1.85206823e-01  3.50241649e+00
  -1.16414886e+00  2.48161406e+00]
 [ 6.06779028e+01 -3.44282223e-01  2.98159655e-02 -1.16414886e+00
   2.96085205e+00 -2.78622618e+00]
 [ 5.05777064e+01  5.76443328e-01 -7.64697911e-02  2.48161406e+00
  -2.78622618e+00  5.88257850e+00]]"
psc080064,"{'amplitude': 95.53533033598431, 'color': 0.0977767026381081, 's1': -0.2793804119183768, 's2': 0.9652617385037158, 's3': 0.41595210096393564, 't0': 55445.94906721232}","{'amplitude': 0.10924312557102027, 'color': 0.013018833075770248, 's1': 0.31098704602707367, 's2': 0.5451588353563358, 's3': 0.3481517205092059, 't0': 0.516224148459903}","[[ 2.66487371e-01  5.92617204e-03  4.94820200e-03  1.09418090e-01
  -1.65864985e-01 -1.19863607e-01]
 [ 5.92617204e-03  1.19340605e-02 -7.60352600e-04  2.03610470e-02
  -4.65917297e-02  1.12110321e-02]
 [ 4.94820200e-03 -7.60352600e-04  1.69490015e-04  9.74802089e-04
  -5.05913437e-04 -3.23623327e-03]
 [ 1.09418090e-01  2.03610470e-02  9.74802089e-04  9.67129428e-02
  -1.57598705e-01 -1.97493191e-02]
 [-1.65864985e-01 -4.65917297e-02 -5.05913437e-04 -1.57598705e-01
   2.97198156e-01  1.44750087e-02]
 [-1.19863607e-01  1.12110321e-02 -3.23623327e-03 -1.97493191e-02
   1.44750087e-02  1.21209620e-01]]","{'amplitude': 95.14655097935167, 'color': 0.1537892599038401, 's1': -0.24931583506805732, 's2': 1.1410132722494128, 's3': 0.2168964947260562, 't0': 55446.8115917827}","{'amplitude': 0.0631422502547546, 'color': 0.014748400463541582, 's1': 0.4082067249193589, 's2': 0.4429975132115472, 's3': 0.5073923158361763, 't0': 0.7888414528676335}","[[ 6.22270838e-01 -5.87342710e-03  1.03220373e-02  3.15812541e-01
  -3.35135736e-01 -3.86255351e-01]
 [-5.87342710e-03  3.98694377e-03 -4.82311092e-04 -2.58349254e-03
  -1.25521925e-03  5.60963319e-03]
 [ 1.03220373e-02 -4.82311092e-04  2.17515316e-04  5.21760870e-03
  -5.34413859e-03 -6.56864381e-03]
 [ 3.15812541e-01 -2.58349254e-03  5.21760870e-03  1.66632730e-01
  -1.75565139e-01 -2.02298343e-01]
 [-3.35135736e-01 -1.25521925e-03 -5.34413859e-03 -1.75565139e-01
   1.96246797e-01  2.11660113e-01]
 [-3.86255351e-01  5.60963319e-03 -6.56864381e-03 -2.02298343e-01
   2.11660113e-01  2.57446962e-01]]"
psc080646,"{'amplitude': 104.04105322016544, 'color': -0.052253971810441655, 's1': 0.5266771741173714, 's2': 0.35870183536024985, 's3': -0.2960328530739223, 't0': 55463.19723136116}","{'amplitude': 0.2742003276526114, 'color': 0.03727953073501498, 's1': 0.2787503933563201, 's2': 0.6453678110695612, 's3': 0.9115694530163453, 't0': 0.23500004047676953}","[[ 5.52250190e-02  3.34462284e-03  5.28817232e-05 -1.04658954e-02
  -1.21226143e-02  2.79440714e-02]
 [ 3.34462284e-03  7.51858197e-02 -8.66612259e-03 -1.87838282e-02
   1.44848697e-02 -8.77102987e-02]
 [ 5.28817232e-05 -8.66612259e-03  1.38976341e-03  7.26110392e-04
  -9.98142288e-03  1.52950986e-02]
 [-1.04658954e-02 -1.87838282e-02  7.26110392e-04  7.77017818e-02
  -4.02972217e-02  1.60438122e-01]
 [-1.21226143e-02  1.44848697e-02 -9.98142288e-03 -4.02972217e-02
   4.16499612e-01 -2.34837518e-01]
 [ 2.79440714e-02 -8.77102987e-02  1.52950986e-02  1.60438122e-01
  -2.34837518e-01  8.30958868e-01]]","{'amplitude': 103.8770179443578, 'color': -0.04188628101412783, 's1': 0.7380985524460364, 's2': 0.4948736376499811, 's3': 0.1944342729021107, 't0': 55463.17860316364}","{'amplitude': 0.31167761420226137, 'color': 0.038378051122690125, 's1': 0.1818991084470939, 's2': 0.5421404894497762, 's3': 0.7032031201032829, 't0': 0.23581551192892897}","[[ 5.56089557e-02  3.58793399e-03 -8.30028073e-05 -2.06711358e-04
  -1.77750536e-02  4.47262987e-02]
 [ 3.58793399e-03  9.71429352e-02 -1.11241637e-02 -2.11642436e-02
   2.60029175e-02 -1.04020308e-01]
 [-8.30028073e-05 -1.11241637e-02  1.47287481e-03  1.61820732e-03
  -7.33936453e-03  1.35220862e-02]
 [-2.06711358e-04 -2.11642436e-02  1.61820732e-03  3.30872857e-02
  -2.26233179e-02  7.85989852e-02]
 [-1.77750536e-02  2.60029175e-02 -7.33936453e-03 -2.26233179e-02
   2.93916310e-01 -1.21764240e-01]
 [ 4.47262987e-02 -1.04020308e-01  1.35220862e-02  7.85989852e-02
  -1.21764240e-01  4.94494628e-01]]"
psc080723,"{'amplitude': 106.41828649987522, 'color': -0.21363039565719974, 's1': -0.42183356865475896, 's2': -0.4654203940753426, 's3': 0.8393890898721506, 't0': 55474.356630457725}","{'amplitude': 0.3107816836077177, 'color': 0.035533126307083655, 's1': 0.5397016006114661, 's2': 0.8493172450021331, 's3': 0.6664259809738146, 't0': 0.3916697871827837}","[[ 1.53405222e-01  2.80169428e-02 -8.18660920e-05  9.19767488e-03
  -1.23479308e-01 -3.29517599e-02]
 [ 2.80169428e-02  9.65852549e-02 -9.32524483e-03 -1.36194401e-02
  -5.72927502e-02 -6.23802252e-02]
 [-8.18660920e-05 -9.32524483e-03  1.26260307e-03  4.03222683e-04
  -2.69742542e-03 -2.43655192e-03]
 [ 9.19767488e-03 -1.36194401e-02  4.03222683e-04  2.91277818e-01
  -3.03084664e-01  1.06734190e-01]
 [-1.23479308e-01 -5.72927502e-02 -2.69742542e-03 -3.03084664e-01
   7.21339783e-01  1.07049421e-01]
 [-3.29517599e-02 -6.23802252e-02 -2.43655192e-03  1.06734190e-01
   1.07049421e-01  4.44123588e-01]]","{'amplitude': 107.08780908120798, 'color': -0.31226534476533074, 's1': -0.8090928150209074, 's2': 1.166422175124761, 's3': 0.62737753403945, 't0': 55474.997184062384}","{'amplitude': 0.4780392124064216, 'color': 0.05434777518250714, 's1': 0.6715074207635574, 's2': 1.8350008031472558, 's3': 0.8923101055690921, 't0': 1.1979781833742098}","[[ 1.43515173e+00 -2.13752431e-01 -1.18513063e-02 -1.68712218e-01
   1.37465270e+00  1.10637665e-01]
 [-2.13752431e-01  2.28521489e-01 -1.65438651e-02  5.31284510e-02
  -3.07370811e-01 -1.93266198e-01]
 [-1.18513063e-02 -1.65438651e-02  2.95368067e-03  8.82025175e-03
  -4.51901221e-02  2.05548817e-03]
 [-1.68712218e-01  5.31284510e-02  8.82025175e-03  4.50922216e-01
  -7.75129888e-01 -8.06669241e-02]
 [ 1.37465270e+00 -3.07370811e-01 -4.51901221e-02 -7.75129888e-01
   3.36722795e+00  6.50163174e-01]
 [ 1.10637665e-01 -1.93266198e-01  2.05548817e-03 -8.06669241e-02
   6.50163174e-01  7.96217325e-01]]"
psc090097,"{'amplitude': 105.4031351679638, 'color': -0.10500269260041893, 's1': -1.1543052346952858, 's2': -0.013518467984859495, 's3': 1.6515715375033326, 't0': 55481.074523380696}","{'amplitude': 0.38546961756963405, 'color': 0.041493708459728856, 's1': 0.5674206586707992, 's2': 1.0899986612162098, 's3': 0.8740792381312211, 't0': 0.751440572530658}","[[ 5.64662934e-01  3.79887692e-02 -1.18232063e-03 -1.81100973e-01
   5.67772721e-02 -2.60796573e-01]
 [ 3.79887692e-02  1.48586826e-01 -9.81261595e-03 -6.98068792e-02
  -1.37148929e-01 -1.83237793e-01]
 [-1.18232063e-03 -9.81261595e-03  1.72172784e-03  8.32092589e-03
  -2.00005851e-02 -3.73420365e-04]
 [-1.81100973e-01 -6.98068792e-02  8.32092589e-03  3.21966204e-01
  -1.65020069e-01  2.11302485e-01]
 [ 5.67772721e-02 -1.37148929e-01 -2.00005851e-02 -1.65020069e-01
   1.18809708e+00  2.93913679e-01]
 [-2.60796573e-01 -1.83237793e-01 -3.73420365e-04  2.11302485e-01
   2.93913679e-01  7.64014515e-01]]","{'amplitude': 106.01134162028734, 'color': -0.18578457586444552, 's1': -1.572996708620655, 's2': 1.0511840528492291, 's3': 0.30812108301222996, 't0': 55481.42617783423}","{'amplitude': 0.4717048871702307, 'color': 0.0723836738680959, 's1': 0.8045843525517568, 's2': 1.7624223541636934, 's3': 1.6852987378744118, 't0': 1.5243303616135124}","[[ 2.32358305  0.24646475 -0.05165296 -0.70764774  1.58088447 -1.80997504]
 [ 0.24646475  0.2225055  -0.02717509 -0.20720739  0.22783137 -0.42739664]
 [-0.05165296 -0.02717509  0.0052394   0.0316254  -0.09583215  0.07491193]
 [-0.70764774 -0.20720739  0.0316254   0.64735598 -0.62461156  0.9073041 ]
 [ 1.58088447  0.22783137 -0.09583215 -0.62461156  3.10613255 -1.74744836]
 [-1.80997504 -0.42739664  0.07491193  0.9073041  -1.74744836  2.84023184]]"
psc090128,"{'amplitude': 105.65506792158203, 'color': -0.11499391959829461, 's1': 1.1991245564850712, 's2': 0.41176480979086444, 's3': -2.1758702805791046, 't0': 55484.14189460519}","{'amplitude': 0.6307162178680694, 'color': 0.05889756518356079, 's1': 0.963774343568597, 's2': 1.8432342629499263, 's3': 1.8585844991059417, 't0': 1.199831989590678}","[[ 1.4395968   0.15225734  0.00675023 -0.43559526 -0.79334754 -0.50968759]
 [ 0.15225734  0.39780295 -0.01899313 -0.16826345 -0.6673216  -0.19961094]
 [ 0.00675023 -0.01899313  0.00346892 -0.01182311 -0.00918281  0.0230502 ]
 [-0.43559526 -0.16826345 -0.01182311  0.92886099  0.23314019  0.57890899]
 [-0.79334754 -0.6673216  -0.00918281  0.23314019  3.39751255  1.51105702]
 [-0.50968759 -0.19961094  0.0230502   0.57890899  1.51105702  3.45433634]]","{'amplitude': 104.56868201096123, 'color': 0.021162390827100305, 's1': 1.0439776358736967, 's2': 1.0567619806187076, 's3': 0.7822081417718196, 't0': 55483.52857600323}","{'amplitude': 0.8278451521318712, 'color': 0.087822682214134, 's1': 1.025940156265978, 's2': 1.734288679798795, 's3': 1.8644703603879849, 't0': 2.734868712508592}","[[ 7.47950687e+00  1.13624535e+00 -6.66910561e-02 -1.92120694e+00
   1.81711477e+00 -3.30600407e+00]
 [ 1.13624535e+00  6.85327596e-01 -5.86966443e-02 -4.56753613e-01
   2.19554378e-01 -7.10926013e-01]
 [-6.66910561e-02 -5.86966443e-02  7.71282351e-03  6.81399870e-03
  -7.39795585e-02  5.00804084e-02]
 [-1.92120694e+00 -4.56753613e-01  6.81399870e-03  1.05255320e+00
   1.34056389e-01  1.02167914e+00]
 [ 1.81711477e+00  2.19554378e-01 -7.39795585e-02  1.34056389e-01
   3.00775722e+00 -6.10270617e-01]
 [-3.30600407e+00 -7.10926013e-01  5.00804084e-02  1.02167914e+00
  -6.10270617e-01  3.47624972e+00]]"
psc090275,"{'amplitude': 99.30277121641723, 'color': -0.03393507866709483, 's1': 0.8155774844222061, 's2': 0.5377244097622995, 's3': 0.9153677511711823, 't0': 55495.25805616308}","{'amplitude': 0.087857673309812, 'color': 0.021329423699646712, 's1': 0.13187715775204578, 's2': 0.1634257940185097, 's3': 0.33157843097140194, 't0': 0.11800053473604788}","[[ 0.01392413 -0.00444454  0.00159663 -0.01082369 -0.01034936 -0.02047353]
 [-0.00444454  0.00771897 -0.00163338  0.00689071  0.00277113  0.0139982 ]
 [ 0.00159663 -0.00163338  0.00045494 -0.00251565 -0.00189317 -0.0053219 ]
 [-0.01082369  0.00689071 -0.00251565  0.01739158  0.0142174   0.03310981]
 [-0.01034936  0.00277113 -0.00189317  0.0142174   0.02670799  0.03607953]
 [-0.02047353  0.0139982  -0.0053219   0.03310981  0.03607953  0.10994426]]","{'amplitude': 99.36134170868965, 'color': -0.015169432559638991, 's1': 0.5178646692794, 's2': 0.5357013521943823, 's3': -0.25563912481645934, 't0': 55495.452823116684}","{'amplitude': 0.08974972062883732, 'color': 0.013267643798490807, 's1': 0.04362327577937105, 's2': 0.1178109352159627, 's3': 0.1574170601839222, 't0': 0.10368355619013835}","[[ 1.07502798e-02 -2.21682813e-03  5.54085141e-04 -3.50496180e-03
  -1.46374473e-03 -3.71344905e-03]
 [-2.21682813e-03  8.05501235e-03 -1.11398779e-03  1.13946983e-03
   8.31241624e-05  2.89202521e-03]
 [ 5.54085141e-04 -1.11398779e-03  1.76030372e-04 -2.63777911e-04
  -3.73930505e-04 -4.36844098e-04]
 [-3.50496180e-03  1.13946983e-03 -2.63777911e-04  1.90299019e-03
  -1.53616768e-04  2.00823668e-03]
 [-1.46374473e-03  8.31241624e-05 -3.73930505e-04 -1.53616768e-04
   1.38794165e-02 -2.05035740e-03]
 [-3.71344905e-03  2.89202521e-03 -4.36844098e-04  2.00823668e-03
  -2.05035740e-03  2.47801308e-02]]"
psc091748,"{'amplitude': 99.0009655139045, 'color': -0.04215981263616331, 's1': -0.596783910791789, 's2': 1.1416915213843055, 's3': 0.9176820535942756, 't0': 55507.703748313776}","{'amplitude': 0.06702497362256676, 'color': 0.00806127318016805, 's1': 0.14272829702940015, 's2': 0.10905924680770403, 's3': 0.17953190372035063, 't0': 0.14862025709614846}","[[ 2.20879808e-02  1.06506158e-03  6.61009832e-05 -1.00579465e-02
  -2.45468673e-03 -1.66669483e-02]
 [ 1.06506158e-03  4.49234709e-03 -4.95120251e-04 -2.05378314e-03
  -4.32071839e-03  1.29084776e-03]
 [ 6.61009832e-05 -4.95120251e-04  6.49841253e-05  2.35206147e-05
   3.14136983e-04 -5.23518980e-04]
 [-1.00579465e-02 -2.05378314e-03  2.35206147e-05  2.03713668e-02
   4.39858476e-04  1.14361974e-02]
 [-2.45468673e-03 -4.32071839e-03  3.14136983e-04  4.39858476e-04
   1.18939193e-02  3.01752319e-03]
 [-1.66669483e-02  1.29084776e-03 -5.23518980e-04  1.14361974e-02
   3.01752319e-03  3.22317045e-02]]","{'amplitude': 98.9942986277401, 'color': -0.040754173458742465, 's1': -0.6183452508979828, 's2': 1.1524337636889497, 's3': 0.7568724044389235, 't0': 55507.76904411955}","{'amplitude': 0.08556250895271218, 'color': 0.009389968362768817, 's1': 0.1693994239395741, 's2': 0.12521124144525786, 's3': 0.30094285904117907, 't0': 0.18474364671684806}","[[ 3.41302150e-02  5.09889628e-03 -2.54815239e-04 -1.73379923e-02
  -4.78887070e-03 -4.26580640e-02]
 [ 5.09889628e-03  7.32094294e-03 -7.51952321e-04 -6.86257068e-03
  -4.90654043e-03 -9.72268609e-03]
 [-2.54815239e-04 -7.51952321e-04  8.81715059e-05  5.28303975e-04
   3.15582689e-04  4.27543171e-04]
 [-1.73379923e-02 -6.86257068e-03  5.28303975e-04  2.86961648e-02
  -1.58355550e-03  3.11703609e-02]
 [-4.78887070e-03 -4.90654043e-03  3.15582689e-04 -1.58355550e-03
   1.56778550e-02  7.96858825e-03]
 [-4.26580640e-02 -9.72268609e-03  4.27543171e-04  3.11703609e-02
   7.96858825e-03  9.05666044e-02]]"
psc091869,"{'amplitude': 102.53633603190801, 'color': -0.017065320248011356, 's1': -1.4527780553794254, 's2': 1.2322231232939045, 's3': 1.6159793725776306, 't0': 55495.879217438975}","{'amplitude': 0.18582319794947896, 'color': 0.02164277985843362, 's1': 0.5027679855754015, 's2': 0.35804922558299074, 's3': 0.5464796972505279, 't0': 0.5016883568910664}","[[ 2.51691207e-01  4.45646532e-02 -3.04385654e-03 -1.08224715e-01
  -4.27680706e-02 -1.66604738e-01]
 [ 4.45646532e-02  3.45302609e-02 -3.67656370e-03 -1.41518109e-02
  -1.90721976e-02 -4.98453016e-02]
 [-3.04385654e-03 -3.67656370e-03  4.68409920e-04  2.63535828e-03
   9.51730150e-05  3.67736991e-03]
 [-1.08224715e-01 -1.41518109e-02  2.63535828e-03  2.52775647e-01
  -7.11158150e-02  8.10311135e-02]
 [-4.27680706e-02 -1.90721976e-02  9.51730150e-05 -7.11158150e-02
   1.28199248e-01  3.93287555e-03]
 [-1.66604738e-01 -4.98453016e-02  3.67736991e-03  8.10311135e-02
   3.93287555e-03  2.98640060e-01]]","{'amplitude': 102.60914478206223, 'color': -0.027125554930837965, 's1': -1.1412292071103314, 's2': 1.2780415956419235, 's3': 1.7037397356873294, 't0': 55495.78532803987}","{'amplitude': 0.20026101720099618, 'color': 0.023675173018434508, 's1': 0.3435194680014125, 's2': 0.3428705817459497, 's3': 0.3183358839467145, 't0': 0.3344610465819604}","[[ 0.11186419  0.0176891  -0.00025213  0.04846654 -0.07858106 -0.00327796]
 [ 0.0176891   0.04010448 -0.00440464  0.00131983 -0.03417825 -0.0181435 ]
 [-0.00025213 -0.00440464  0.00056051  0.00128563  0.0017801   0.00095633]
 [ 0.04846654  0.00131983  0.00128563  0.11800562 -0.02740856 -0.03261958]
 [-0.07858106 -0.03417825  0.0017801  -0.02740856  0.11756024  0.03092517]
 [-0.00327796 -0.0181435   0.00095633 -0.03261958  0.03092517  0.10133774]]"
