Salt2Model
BEGIN_OF_FITPARAMS Salt2Model
DayMax 54372.839992157 0.19707780025022073
Redshift 0.0634049 0 F
Color -0.04160867256184522 0.016420337949032502
X0 0.001218028376766852 3.101192343614253e-05
X1 1.1596718617164052 0.1269888576550866
RestFrameMag_0_UX 17.44939027568965 0.0
RestFrameMag_0_B 17.928932453115966 0.02764366470934211
RestFrameMag_0_V 17.937672961523855 0.0
RestFrameMag_0_R 17.989942496365998 0.0
CovDayMaxDayMax 0.038839659351465904 -1
CovDayMaxRestFrameMag_0_B 0.002614177784749494 -1
CovDayMaxX1 0.0006903722048703665 -1
CovDayMaxColor 0.0007217366858514537 -1
CovRestFrameMag_0_BDayMax 0.002614177784749485 -1
CovRestFrameMag_0_BRestFrameMag_0_B 0.0007641721985625265 -1
CovRestFrameMag_0_BX1 0.001850573253254725 -1
CovRestFrameMag_0_BColor 0.0003330716247615203 -1
CovX1DayMax 0.0006903722048703659 -1
CovX1RestFrameMag_0_B 0.0018505732532547257 -1
CovX1X1 0.01612616996854385 -1
CovX1Color 0.0003417644246808728 -1
CovColorDayMax 0.0007217366858514522 -1
CovColorRestFrameMag_0_B 0.0003330716247615203 -1
CovColorX1 0.00034176442468087243 -1
CovColorColor 0.0002696274983604369 -1

dmu_estimate 0.042220473571508065
FirstPhase  -14.624353486618812
LastPhase  42.69731110228962
LatestNegPhase  -9.875269671039705
EarliestPosPhase  6.101749054381089
NightsNegPhase  2
NightsPosPhase  12

salt3source   1
salt2_version   salt3-f22
